Initial, Result, Steps
57947, 362153, 2
57953, 945538, 3
57961, 527714, 3
57977, 395483, 2
57985, 186571, 2
57997, 417703, 2
57998, 527714, 2
58007, 418913, 2
58033, 904508, 3
58043, 926728, 3
58052, 728926, 3
58053, 948948, 3
58078, 506704, 2
58092, 717816, 3
58093, 937838, 3
58097, 418913, 2
58143, 931128, 3
58153, 953348, 3
58190, 58190, 0
58233, 903408, 3
58253, 947848, 3
58263, 970068, 3
58283, 914518, 3
58307, 425513, 2
58317, 337623, 2
58343, 930028, 3
58353, 952248, 3
58366, 58366, 0
58397, 425513, 2
58407, 427713, 2
58419, 559845, 2
58438, 471064, 2
58447, 372163, 2
58458, 493284, 2
58466, 284372, 2
58484, 1076570, 2
58487, 58487, 0
58493, 945538, 3
58497, 427713, 2
58501, 418913, 3
58542, 58542, 0
58543, 937838, 3
58563, 883278, 3
58573, 904508, 3
58579, 617815, 2
58583, 926728, 3
58589, 628925, 2
58592, 728926, 3
58593, 948948, 3
58594, 1079980, 2
58613, 885478, 3
58640, 282172, 3
58654, 1037740, 2
58683, 931128, 3
58693, 953348, 3
58701, 427713, 3
58703, 867757, 3
58704, 1087779, 3
58733, 914518, 3
58773, 58773, 0
58793, 947848, 3
58794, 1084380, 2
58807, 426613, 2
58824, 1008810, 2
58834, 1019920, 2
58853, 963358, 3
58857, 382173, 2
58883, 58883, 0
58893, 952248, 3
58897, 426613, 2
58901, 426613, 3
58937, 362153, 2
58943, 945538, 3
58951, 527714, 3
58967, 395483, 2
58975, 186571, 2
58987, 417703, 2
58988, 527714, 2
59023, 904508, 3
59033, 926728, 3
59042, 728926, 3
59043, 948948, 3
59068, 506704, 2
59082, 717816, 3
59083, 937838, 3
59087, 418913, 2
59094, 1089990, 2
59133, 931128, 3
59143, 953348, 3
59180, 59180, 0
59223, 903408, 3
59243, 947848, 3
59253, 970068, 3
59273, 914518, 3
59299, 654445, 2
59307, 337623, 2
59333, 930028, 3
59343, 952248, 3
59356, 59356, 0
59387, 425513, 2
59393, 963358, 3
59409, 559845, 2
59428, 471064, 2
59437, 372163, 2
59448, 493284, 2
59456, 284372, 2
59474, 1076570, 2
59477, 59477, 0
59483, 945538, 3
59487, 427713, 2
59491, 527714, 3
59496, 328812, 2
59532, 59532, 0
59533, 937838, 3
59553, 883278, 3
59563, 904508, 3
59569, 617815, 2
59573, 926728, 3
59579, 628925, 2
59582, 728926, 3
59583, 948948, 3
59584, 1079980, 2
59603, 885478, 3
59630, 282172, 3
59644, 1037740, 2
59673, 931128, 3
59683, 953348, 3
59723, 914518, 3
59763, 59763, 0
59783, 947848, 3
59784, 1084380, 2
59793, 970068, 3
59814, 1008810, 2
59824, 1019920, 2
59843, 963358, 3
59847, 382173, 2
59873, 59873, 0
59883, 952248, 3
59887, 426613, 2
59896, 327712, 2
59927, 362153, 2
59933, 945538, 3
59941, 527714, 3
59957, 395483, 2
59965, 186571, 2
59977, 417703, 2
59978, 527714, 2
59994, 59994, 0
60067, 506704, 2
60086, 418913, 2
60159, 60159, 0
60169, 728926, 2
60289, 753346, 2
60355, 282172, 2
60386, 425513, 2
60396, 337623, 2
60427, 471064, 2
60436, 372163, 2
60447, 493284, 2
60455, 284372, 2
60476, 416603, 2
60486, 427713, 2
60489, 60489, 0
60498, 559845, 2
60533, 60533, 0
60568, 617815, 2
60572, 836737, 3
60578, 628925, 2
60580, 418913, 3
60633, 1072269, 3
60659, 718916, 2
60663, 1038939, 3
60689, 752246, 2
60692, 885478, 3
60710, 372163, 3
60723, 1054449, 3
60730, 416603, 3
60741, 559845, 3
60743, 999889, 3
60780, 427713, 3
60782, 867757, 3
60783, 1087779, 3
60846, 382173, 2
60872, 840037, 3
60886, 426613, 2
60926, 362153, 2
60956, 395483, 2
60960, 382173, 3
60964, 186571, 2
60972, 844437, 3
60976, 417703, 2
60977, 527714, 2
60980, 426613, 3
61057, 506704, 2
61076, 418913, 2
61149, 61149, 0
61159, 728926, 2
61279, 753346, 2
61345, 282172, 2
61376, 425513, 2
61386, 337623, 2
61417, 471064, 2
61426, 372163, 2
61437, 493284, 2
61445, 284372, 2
61466, 416603, 2
61476, 427713, 2
61479, 61479, 0
61488, 559845, 2
61523, 61523, 0
61558, 617815, 2
61562, 836737, 3
61568, 628925, 2
61570, 418913, 3
61623, 1072269, 3
61649, 718916, 2
61653, 1038939, 3
61679, 752246, 2
61682, 885478, 3
61700, 372163, 3
61713, 1054449, 3
61720, 416603, 3
61731, 559845, 3
61733, 999889, 3
61770, 427713, 3
61772, 867757, 3
61773, 1087779, 3
61836, 382173, 2
61862, 840037, 3
61876, 426613, 2
61893, 1008810, 2
61946, 395483, 2
61950, 382173, 3
61954, 186571, 2
61962, 844437, 3
61966, 417703, 2
61967, 527714, 2
61970, 426613, 3
62047, 506704, 2
62066, 418913, 2
62092, 904508, 3
62139, 62139, 0
62149, 728926, 2
62269, 753346, 2
62292, 903408, 3
62335, 282172, 2
62366, 425513, 2
62376, 337623, 2
62407, 471064, 2
62416, 372163, 2
62427, 493284, 2
62435, 284372, 2
62456, 416603, 2
62466, 427713, 2
62469, 62469, 0
62478, 559845, 2
62497, 471064, 2
62513, 62513, 0
62548, 617815, 2
62552, 836737, 3
62558, 628925, 2
62560, 418913, 3
62613, 1072269, 3
62639, 718916, 2
62643, 1038939, 3
62669, 752246, 2
62672, 885478, 3
62703, 1054449, 3
62710, 416603, 3
62721, 559845, 3
62723, 999889, 3
62760, 427713, 3
62762, 867757, 3
62763, 1087779, 3
62792, 914518, 3
62852, 840037, 3
62866, 426613, 2
62883, 1008810, 2
62893, 1019920, 2
62906, 362153, 2
62936, 395483, 2
62940, 382173, 3
62944, 186571, 2
62952, 844437, 3
62956, 417703, 2
62957, 527714, 2
62960, 426613, 3
62996, 362153, 2
63037, 506704, 2
63056, 418913, 2
63082, 904508, 3
63092, 926728, 3
63129, 63129, 0
63139, 728926, 2
63192, 931128, 3
63259, 753346, 2
63282, 903408, 3
63325, 282172, 2
63356, 425513, 2
63366, 337623, 2
63392, 930028, 3
63406, 372163, 2
63417, 493284, 2
63425, 284372, 2
63446, 416603, 2
63456, 427713, 2
63459, 63459, 0
63468, 559845, 2
63487, 471064, 2
63496, 372163, 2
63503, 63503, 0
63538, 617815, 2
63542, 836737, 3
63548, 628925, 2
63550, 418913, 3
63591, 63591, 0
63592, 937838, 3
63603, 1072269, 3
63629, 718916, 2
63633, 1038939, 3
63659, 752246, 2
63662, 885478, 3
63700, 416603, 3
63711, 559845, 3
63713, 999889, 3
63750, 427713, 3
63752, 867757, 3
63753, 1087779, 3
63782, 914518, 3
63816, 382173, 2
63842, 840037, 3
63856, 426613, 2
63873, 1008810, 2
63883, 1019920, 2
63926, 395483, 2
63930, 382173, 3
63934, 186571, 2
63942, 844437, 3
63946, 417703, 2
63947, 527714, 2
63950, 426613, 3
63986, 362153, 2
63992, 945538, 3
64027, 506704, 2
64072, 904508, 3
64082, 926728, 3
64091, 728926, 3
64092, 948948, 3
64119, 64119, 0
64129, 728926, 2
64182, 931128, 3
64192, 953348, 3
64249, 753346, 2
64272, 903408, 3
64292, 947848, 3
64315, 282172, 2
64356, 337623, 2
64382, 930028, 3
64392, 952248, 3
64407, 493284, 2
64415, 284372, 2
64436, 416603, 2
64449, 64449, 0
64458, 559845, 2
64477, 471064, 2
64486, 372163, 2
64497, 493284, 2
64528, 617815, 2
64532, 836737, 3
64538, 628925, 2
64540, 418913, 3
64581, 64581, 0
64582, 937838, 3
64619, 718916, 2
64623, 1038939, 3
64649, 752246, 2
64652, 885478, 3
64693, 1037740, 2
64701, 559845, 3
64703, 999889, 3
64740, 427713, 3
64742, 867757, 3
64743, 1087779, 3
64772, 914518, 3
64806, 382173, 2
64832, 840037, 3
64863, 1008810, 2
64873, 1019920, 2
64892, 963358, 3
64896, 382173, 2
64916, 395483, 2
64920, 382173, 3
64924, 186571, 2
64932, 844437, 3
64936, 417703, 2
64937, 527714, 2
64940, 426613, 3
64976, 362153, 2
64982, 945538, 3
64990, 527714, 3
65017, 506704, 2
65036, 418913, 2
65062, 904508, 3
65072, 926728, 3
65081, 728926, 3
65082, 948948, 3
65109, 65109, 0
65119, 728926, 2
65172, 931128, 3
65182, 953348, 3
65199, 717816, 2
65239, 753346, 2
65262, 903408, 3
65282, 947848, 3
65292, 970068, 3
65305, 282172, 2
65336, 425513, 2
65346, 337623, 2
65372, 930028, 3
65382, 952248, 3
65395, 65395, 0
65405, 284372, 2
65426, 416603, 2
65436, 427713, 2
65439, 65439, 0
65448, 559845, 2
65467, 471064, 2
65476, 372163, 2
65487, 493284, 2
65495, 284372, 2
65518, 617815, 2
65522, 836737, 3
65528, 628925, 2
65530, 418913, 3
65571, 65571, 0
65572, 937838, 3
65592, 883278, 3
65609, 718916, 2
65613, 1038939, 3
65639, 752246, 2
65642, 885478, 3
65683, 1037740, 2
65699, 718916, 2
65730, 427713, 3
65732, 867757, 3
65733, 1087779, 3
65762, 914518, 3
65822, 840037, 3
65836, 426613, 2
65853, 1008810, 2
65863, 1019920, 2
65882, 963358, 3
65886, 382173, 2
65906, 395483, 2
65910, 382173, 3
65914, 186571, 2
65922, 844437, 3
65926, 417703, 2
65927, 527714, 2
65930, 426613, 3
65966, 362153, 2
65972, 945538, 3
65980, 527714, 3
65996, 395483, 2
66007, 506704, 2
66026, 418913, 2
66052, 904508, 3
66062, 926728, 3
66071, 728926, 3
66072, 948948, 3
66097, 506704, 2
66109, 728926, 2
66162, 931128, 3
66172, 953348, 3
66189, 717816, 2
66199, 728926, 2
66229, 753346, 2
66252, 903408, 3
66272, 947848, 3
66282, 970068, 3
66326, 425513, 2
66336, 337623, 2
66362, 930028, 3
66372, 952248, 3
66385, 66385, 0
66416, 416603, 2
66426, 427713, 2
66429, 66429, 0
66438, 559845, 2
66457, 471064, 2
66477, 493284, 2
66485, 284372, 2
66508, 617815, 2
66512, 836737, 3
66518, 628925, 2
66520, 418913, 3
66561, 66561, 0
66562, 937838, 3
66582, 883278, 3
66592, 904508, 3
66598, 617815, 2
66603, 1038939, 3
66629, 752246, 2
66632, 885478, 3
66673, 1037740, 2
66689, 718916, 2
66720, 427713, 3
66722, 867757, 3
66723, 1087779, 3
66752, 914518, 3
66792, 66792, 0
66812, 840037, 3
66826, 426613, 2
66843, 1008810, 2
66853, 1019920, 2
66872, 963358, 3
66876, 382173, 2
66900, 382173, 3
66904, 186571, 2
66912, 844437, 3
66916, 417703, 2
66917, 527714, 2
66920, 426613, 3
66956, 362153, 2
66962, 945538, 3
66970, 527714, 3
66986, 395483, 2
66994, 186571, 2
67016, 418913, 2
67042, 904508, 3
67052, 926728, 3
67061, 728926, 3
67062, 948948, 3
67087, 506704, 2
67152, 931128, 3
67162, 953348, 3
67179, 717816, 2
67189, 728926, 2
67219, 753346, 2
67242, 903408, 3
67262, 947848, 3
67272, 970068, 3
67292, 914518, 3
67316, 425513, 2
67326, 337623, 2
67352, 930028, 3
67362, 952248, 3
67375, 67375, 0
67406, 416603, 2
67416, 427713, 2
67419, 67419, 0
67428, 559845, 2
67447, 471064, 2
67456, 372163, 2
67467, 493284, 2
67475, 284372, 2
67493, 1076570, 2
67496, 67496, 0
67502, 836737, 3
67508, 628925, 2
67510, 418913, 3
67551, 67551, 0
67552, 937838, 3
67572, 883278, 3
67582, 904508, 3
67588, 617815, 2
67592, 926728, 3
67598, 628925, 2
67619, 752246, 2
67622, 885478, 3
67663, 1037740, 2
67679, 718916, 2
67692, 931128, 3
67710, 427713, 3
67712, 867757, 3
67713, 1087779, 3
67742, 914518, 3
67782, 67782, 0
67802, 840037, 3
67816, 426613, 2
67833, 1008810, 2
67843, 1019920, 2
67862, 963358, 3
67866, 382173, 2
67892, 67892, 0
67902, 844437, 3
67906, 417703, 2
67907, 527714, 2
67910, 426613, 3
67946, 362153, 2
67952, 945538, 3
67960, 527714, 3
67984, 186571, 2
67996, 417703, 2
67997, 527714, 2
68006, 418913, 2
68032, 904508, 3
68042, 926728, 3
68051, 728926, 3
68052, 948948, 3
68077, 506704, 2
68091, 717816, 3
68092, 937838, 3
68096, 418913, 2
68142, 931128, 3
68152, 953348, 3
68169, 717816, 2
68179, 728926, 2
68209, 753346, 2
68232, 903408, 3
68252, 947848, 3
68262, 970068, 3
68282, 914518, 3
68299, 68299, 0
68306, 425513, 2
68316, 337623, 2
68342, 930028, 3
68352, 952248, 3
68365, 68365, 0
68396, 425513, 2
68406, 427713, 2
68409, 68409, 0
68418, 559845, 2
68437, 471064, 2
68446, 372163, 2
68457, 493284, 2
68465, 284372, 2
68483, 1076570, 2
68492, 945538, 3
68496, 427713, 2
68499, 757746, 2
68500, 418913, 3
68541, 68541, 0
68542, 937838, 3
68562, 883278, 3
68572, 904508, 3
68578, 617815, 2
68582, 926728, 3
68588, 628925, 2
68591, 728926, 3
68592, 948948, 3
68593, 1079980, 2
68609, 752246, 2
68612, 885478, 3
68653, 1037740, 2
68669, 718916, 2
68682, 931128, 3
68692, 953348, 3
68699, 752246, 2
68700, 427713, 3
68702, 867757, 3
68703, 1087779, 3
68732, 914518, 3
68772, 68772, 0
68792, 947848, 3
68793, 1084380, 2
68806, 426613, 2
68823, 1008810, 2
68833, 1019920, 2
68852, 963358, 3
68856, 382173, 2
68882, 68882, 0
68892, 952248, 3
68896, 426613, 2
68900, 426613, 3
68936, 362153, 2
68942, 945538, 3
68950, 527714, 3
68966, 395483, 2
68974, 186571, 2
68987, 527714, 2
69022, 904508, 3
69032, 926728, 3
69041, 728926, 3
69042, 948948, 3
69067, 506704, 2
69081, 717816, 3
69082, 937838, 3
69086, 418913, 2
69093, 1089990, 2
69132, 931128, 3
69142, 953348, 3
69159, 717816, 2
69169, 728926, 2
69222, 903408, 3
69242, 947848, 3
69252, 970068, 3
69272, 914518, 3
69289, 69289, 0
69298, 654445, 2
69299, 764456, 2
69306, 337623, 2
69332, 930028, 3
69342, 952248, 3
69355, 69355, 0
69386, 425513, 2
69392, 963358, 3
69408, 559845, 2
69427, 471064, 2
69436, 372163, 2
69447, 493284, 2
69455, 284372, 2
69473, 1076570, 2
69476, 69476, 0
69482, 945538, 3
69486, 427713, 2
69489, 757746, 2
69490, 527714, 3
69495, 328812, 2
69499, 768856, 2
69531, 69531, 0
69532, 937838, 3
69552, 883278, 3
69562, 904508, 3
69568, 617815, 2
69572, 926728, 3
69578, 628925, 2
69581, 728926, 3
69582, 948948, 3
69583, 1079980, 2
69602, 885478, 3
69643, 1037740, 2
69659, 718916, 2
69672, 931128, 3
69682, 953348, 3
69689, 752246, 2
69699, 763356, 2
69722, 914518, 3
69762, 69762, 0
69782, 947848, 3
69783, 1084380, 2
69792, 970068, 3
69813, 1008810, 2
69823, 1019920, 2
69842, 963358, 3
69846, 382173, 2
69872, 69872, 0
69882, 952248, 3
69886, 426613, 2
69895, 327712, 2
69926, 362153, 2
69932, 945538, 3
69940, 527714, 3
69956, 395483, 2
69964, 186571, 2
69976, 417703, 2
69977, 527714, 2
69993, 69993, 0
70066, 506704, 2
70069, 836737, 2
70085, 418913, 2
70158, 70158, 0
70168, 728926, 2
70288, 753346, 2
70354, 282172, 2
70359, 832227, 2
70379, 854447, 2
70385, 425513, 2
70395, 337623, 2
70426, 471064, 2
70435, 372163, 2
70446, 493284, 2
70454, 284372, 2
70475, 416603, 2
70485, 427713, 2
70488, 70488, 0
70489, 867757, 2
70497, 559845, 2
70532, 70532, 0
70559, 826727, 2
70567, 617815, 2
70571, 836737, 3
70577, 628925, 2
70632, 1072269, 3
70658, 718916, 2
70662, 1038939, 3
70669, 840037, 2
70688, 752246, 2
70691, 885478, 3
70722, 1054449, 3
70740, 559845, 3
70742, 999889, 3
70781, 867757, 3
70782, 1087779, 3
70845, 382173, 2
70869, 844437, 2
70871, 840037, 3
70885, 426613, 2
70925, 362153, 2
70949, 824417, 2
70955, 395483, 2
70963, 186571, 2
70971, 844437, 3
70975, 417703, 2
70976, 527714, 2
71056, 506704, 2
71059, 836737, 2
71075, 418913, 2
71148, 71148, 0
71158, 728926, 2
71278, 753346, 2
71344, 282172, 2
71349, 832227, 2
71369, 854447, 2
71375, 425513, 2
71385, 337623, 2
71416, 471064, 2
71425, 372163, 2
71436, 493284, 2
71444, 284372, 2
71465, 416603, 2
71475, 427713, 2
71478, 71478, 0
71479, 867757, 2
71487, 559845, 2
71522, 71522, 0
71549, 826727, 2
71557, 617815, 2
71561, 836737, 3
71567, 628925, 2
71622, 1072269, 3
71648, 718916, 2
71652, 1038939, 3
71659, 840037, 2
71678, 752246, 2
71681, 885478, 3
71712, 1054449, 3
71730, 559845, 3
71732, 999889, 3
71771, 867757, 3
71772, 1087779, 3
71835, 382173, 2
71859, 844437, 2
71861, 840037, 3
71875, 426613, 2
71892, 1008810, 2
71915, 362153, 2
71939, 824417, 2
71945, 395483, 2
71953, 186571, 2
71961, 844437, 3
71965, 417703, 2
71966, 527714, 2
72046, 506704, 2
72049, 836737, 2
72065, 418913, 2
72091, 904508, 3
72138, 72138, 0
72148, 728926, 2
72268, 753346, 2
72291, 903408, 3
72334, 282172, 2
72339, 832227, 2
72359, 854447, 2
72365, 425513, 2
72375, 337623, 2
72406, 471064, 2
72415, 372163, 2
72426, 493284, 2
72434, 284372, 2
72455, 416603, 2
72465, 427713, 2
72468, 72468, 0
72469, 867757, 2
72477, 559845, 2
72496, 471064, 2
72512, 72512, 0
72539, 826727, 2
72547, 617815, 2
72551, 836737, 3
72557, 628925, 2
72612, 1072269, 3
72638, 718916, 2
72642, 1038939, 3
72649, 840037, 2
72668, 752246, 2
72671, 885478, 3
72702, 1054449, 3
72720, 559845, 3
72722, 999889, 3
72761, 867757, 3
72762, 1087779, 3
72791, 914518, 3
72825, 382173, 2
72849, 844437, 2
72851, 840037, 3
72865, 426613, 2
72882, 1008810, 2
72892, 1019920, 2
72905, 362153, 2
72929, 824417, 2
72935, 395483, 2
72943, 186571, 2
72951, 844437, 3
72955, 417703, 2
72956, 527714, 2
72995, 362153, 2
73036, 506704, 2
73039, 836737, 2
73055, 418913, 2
73081, 904508, 3
73091, 926728, 3
73128, 73128, 0
73138, 728926, 2
73191, 931128, 3
73258, 753346, 2
73281, 903408, 3
73324, 282172, 2
73329, 832227, 2
73349, 854447, 2
73355, 425513, 2
73365, 337623, 2
73391, 930028, 3
73405, 372163, 2
73416, 493284, 2
73424, 284372, 2
73445, 416603, 2
73455, 427713, 2
73458, 73458, 0
73459, 867757, 2
73467, 559845, 2
73486, 471064, 2
73495, 372163, 2
73502, 73502, 0
73529, 826727, 2
73541, 836737, 3
73547, 628925, 2
73590, 73590, 0
73591, 937838, 3
73602, 1072269, 3
73628, 718916, 2
73632, 1038939, 3
73639, 840037, 2
73658, 752246, 2
73661, 885478, 3
73710, 559845, 3
73712, 999889, 3
73751, 867757, 3
73752, 1087779, 3
73781, 914518, 3
73815, 382173, 2
73839, 844437, 2
73841, 840037, 3
73855, 426613, 2
73872, 1008810, 2
73882, 1019920, 2
73919, 824417, 2
73925, 395483, 2
73933, 186571, 2
73941, 844437, 3
73945, 417703, 2
73946, 527714, 2
73985, 362153, 2
73991, 945538, 3
74026, 506704, 2
74029, 836737, 2
74045, 418913, 2
74071, 904508, 3
74081, 926728, 3
74090, 728926, 3
74091, 948948, 3
74118, 74118, 0
74128, 728926, 2
74181, 931128, 3
74191, 953348, 3
74248, 753346, 2
74271, 903408, 3
74291, 947848, 3
74314, 282172, 2
74319, 832227, 2
74339, 854447, 2
74345, 425513, 2
74355, 337623, 2
74381, 930028, 3
74391, 952248, 3
74406, 493284, 2
74414, 284372, 2
74435, 416603, 2
74445, 427713, 2
74448, 74448, 0
74449, 867757, 2
74457, 559845, 2
74476, 471064, 2
74485, 372163, 2
74496, 493284, 2
74519, 826727, 2
74527, 617815, 2
74531, 836737, 3
74537, 628925, 2
74580, 74580, 0
74581, 937838, 3
74618, 718916, 2
74622, 1038939, 3
74629, 840037, 2
74648, 752246, 2
74651, 885478, 3
74692, 1037740, 2
74700, 559845, 3
74702, 999889, 3
74741, 867757, 3
74742, 1087779, 3
74771, 914518, 3
74805, 382173, 2
74829, 844437, 2
74831, 840037, 3
74845, 426613, 2
74862, 1008810, 2
74872, 1019920, 2
74891, 963358, 3
74895, 382173, 2
74909, 824417, 2
74915, 395483, 2
74923, 186571, 2
74931, 844437, 3
74935, 417703, 2
74936, 527714, 2
74975, 362153, 2
74981, 945538, 3
74999, 824417, 2
75016, 506704, 2
75019, 836737, 2
75035, 418913, 2
75061, 904508, 3
75071, 926728, 3
75080, 728926, 3
75081, 948948, 3
75108, 75108, 0
75118, 728926, 2
75171, 931128, 3
75181, 953348, 3
75198, 717816, 2
75238, 753346, 2
75261, 903408, 3
75281, 947848, 3
75291, 970068, 3
75304, 282172, 2
75309, 832227, 2
75329, 854447, 2
75335, 425513, 2
75345, 337623, 2
75371, 930028, 3
75381, 952248, 3
75394, 75394, 0
75399, 832227, 2
75404, 284372, 2
75425, 416603, 2
75435, 427713, 2
75438, 75438, 0
75439, 867757, 2
75447, 559845, 2
75466, 471064, 2
75475, 372163, 2
75486, 493284, 2
75494, 284372, 2
75509, 826727, 2
75517, 617815, 2
75521, 836737, 3
75527, 628925, 2
75570, 75570, 0
75571, 937838, 3
75591, 883278, 3
75599, 826727, 2
75608, 718916, 2
75612, 1038939, 3
75619, 840037, 2
75638, 752246, 2
75641, 885478, 3
75682, 1037740, 2
75698, 718916, 2
75731, 867757, 3
75732, 1087779, 3
75761, 914518, 3
75819, 844437, 2
75821, 840037, 3
75835, 426613, 2
75852, 1008810, 2
75862, 1019920, 2
75881, 963358, 3
75885, 382173, 2
75905, 395483, 2
75913, 186571, 2
75921, 844437, 3
75925, 417703, 2
75926, 527714, 2
75965, 362153, 2
75971, 945538, 3
75989, 824417, 2
75995, 395483, 2
76006, 506704, 2
76009, 836737, 2
76025, 418913, 2
76051, 904508, 3
76061, 926728, 3
76070, 728926, 3
76071, 948948, 3
76096, 506704, 2
76099, 836737, 2
76108, 728926, 2
76161, 931128, 3
76171, 953348, 3
76188, 717816, 2
76198, 728926, 2
76228, 753346, 2
76251, 903408, 3
76271, 947848, 3
76281, 970068, 3
76319, 854447, 2
76325, 425513, 2
76335, 337623, 2
76361, 930028, 3
76371, 952248, 3
76384, 76384, 0
76389, 832227, 2
76415, 416603, 2
76425, 427713, 2
76428, 76428, 0
76429, 867757, 2
76437, 559845, 2
76456, 471064, 2
76465, 372163, 2
76476, 493284, 2
76484, 284372, 2
76507, 617815, 2
76511, 836737, 3
76517, 628925, 2
76560, 76560, 0
76561, 937838, 3
76581, 883278, 3
76589, 826727, 2
76591, 904508, 3
76597, 617815, 2
76602, 1038939, 3
76609, 840037, 2
76628, 752246, 2
76631, 885478, 3
76672, 1037740, 2
76688, 718916, 2
76699, 840037, 2
76721, 867757, 3
76722, 1087779, 3
76751, 914518, 3
76791, 76791, 0
76809, 844437, 2
76811, 840037, 3
76825, 426613, 2
76842, 1008810, 2
76852, 1019920, 2
76871, 963358, 3
76875, 382173, 2
76899, 844437, 2
76903, 186571, 2
76911, 844437, 3
76915, 417703, 2
76916, 527714, 2
76955, 362153, 2
76961, 945538, 3
76979, 824417, 2
76985, 395483, 2
76993, 186571, 2
77015, 418913, 2
77041, 904508, 3
77051, 926728, 3
77060, 728926, 3
77061, 948948, 3
77086, 506704, 2
77089, 836737, 2
77151, 931128, 3
77161, 953348, 3
77178, 717816, 2
77188, 728926, 2
77218, 753346, 2
77241, 903408, 3
77261, 947848, 3
77271, 970068, 3
77291, 914518, 3
77309, 854447, 2
77315, 425513, 2
77325, 337623, 2
77351, 930028, 3
77361, 952248, 3
77374, 77374, 0
77379, 832227, 2
77399, 854447, 2
77405, 416603, 2
77415, 427713, 2
77418, 77418, 0
77419, 867757, 2
77427, 559845, 2
77446, 471064, 2
77455, 372163, 2
77466, 493284, 2
77474, 284372, 2
77492, 1076570, 2
77495, 77495, 0
77501, 836737, 3
77507, 628925, 2
77550, 77550, 0
77551, 937838, 3
77571, 883278, 3
77579, 826727, 2
77581, 904508, 3
77587, 617815, 2
77591, 926728, 3
77597, 628925, 2
77618, 752246, 2
77621, 885478, 3
77662, 1037740, 2
77678, 718916, 2
77689, 840037, 2
77691, 931128, 3
77711, 867757, 3
77712, 1087779, 3
77741, 914518, 3
77781, 77781, 0
77801, 840037, 3
77815, 426613, 2
77832, 1008810, 2
77842, 1019920, 2
77861, 963358, 3
77865, 382173, 2
77889, 844437, 2
77891, 77891, 0
77901, 844437, 3
77905, 417703, 2
77906, 527714, 2
77945, 362153, 2
77951, 945538, 3
77969, 824417, 2
77975, 395483, 2
77983, 186571, 2
77995, 417703, 2
77996, 527714, 2
78005, 418913, 2
78031, 904508, 3
78041, 926728, 3
78050, 728926, 3
78051, 948948, 3
78076, 506704, 2
78079, 836737, 2
78090, 717816, 3
78091, 937838, 3
78095, 418913, 2
78141, 931128, 3
78151, 953348, 3
78168, 717816, 2
78178, 728926, 2
78208, 753346, 2
78231, 903408, 3
78251, 947848, 3
78261, 970068, 3
78281, 914518, 3
78298, 78298, 0
78305, 425513, 2
78315, 337623, 2
78341, 930028, 3
78351, 952248, 3
78364, 78364, 0
78369, 832227, 2
78389, 854447, 2
78395, 425513, 2
78405, 427713, 2
78408, 78408, 0
78409, 867757, 2
78417, 559845, 2
78436, 471064, 2
78445, 372163, 2
78456, 493284, 2
78464, 284372, 2
78482, 1076570, 2
78485, 78485, 0
78491, 945538, 3
78495, 427713, 2
78498, 757746, 2
78499, 867757, 2
78540, 78540, 0
78541, 937838, 3
78561, 883278, 3
78569, 826727, 2
78571, 904508, 3
78577, 617815, 2
78581, 926728, 3
78590, 728926, 3
78591, 948948, 3
78592, 1079980, 2
78608, 752246, 2
78611, 885478, 3
78652, 1037740, 2
78668, 718916, 2
78679, 840037, 2
78681, 931128, 3
78691, 953348, 3
78698, 752246, 2
78701, 867757, 3
78702, 1087779, 3
78731, 914518, 3
78771, 78771, 0
78791, 947848, 3
78792, 1084380, 2
78805, 426613, 2
78822, 1008810, 2
78832, 1019920, 2
78851, 963358, 3
78855, 382173, 2
78879, 844437, 2
78881, 78881, 0
78891, 952248, 3
78895, 426613, 2
78935, 362153, 2
78941, 945538, 3
78959, 824417, 2
78965, 395483, 2
78973, 186571, 2
78985, 417703, 2
78986, 527714, 2
79021, 904508, 3
79031, 926728, 3
79040, 728926, 3
79041, 948948, 3
79066, 506704, 2
79069, 836737, 2
79080, 717816, 3
79081, 937838, 3
79085, 418913, 2
79092, 1089990, 2
79131, 931128, 3
79141, 953348, 3
79158, 717816, 2
79168, 728926, 2
79199, 872267, 2
79221, 903408, 3
79241, 947848, 3
79251, 970068, 3
79271, 914518, 3
79288, 79288, 0
79298, 764456, 2
79305, 337623, 2
79331, 930028, 3
79341, 952248, 3
79354, 79354, 0
79359, 832227, 2
79379, 854447, 2
79385, 425513, 2
79391, 963358, 3
79407, 559845, 2
79426, 471064, 2
79435, 372163, 2
79446, 493284, 2
79454, 284372, 2
79472, 1076570, 2
79475, 79475, 0
79481, 945538, 3
79485, 427713, 2
79488, 757746, 2
79489, 867757, 2
79494, 328812, 2
79498, 768856, 2
79530, 79530, 0
79531, 937838, 3
79551, 883278, 3
79559, 826727, 2
79561, 904508, 3
79567, 617815, 2
79571, 926728, 3
79577, 628925, 2
79580, 728926, 3
79581, 948948, 3
79582, 1079980, 2
79601, 885478, 3
79642, 1037740, 2
79658, 718916, 2
79669, 840037, 2
79671, 931128, 3
79681, 953348, 3
79688, 752246, 2
79698, 763356, 2
79721, 914518, 3
79761, 79761, 0
79781, 947848, 3
79782, 1084380, 2
79791, 970068, 3
79812, 1008810, 2
79822, 1019920, 2
79841, 963358, 3
79845, 382173, 2
79869, 844437, 2
79871, 79871, 0
