Initial, Result, Steps
638147, 1379983, 1
638148, 1479984, 1
638154, 638154, 0
638155, 1189991, 1
638192, 930028, 1
638201, 741037, 1
638213, 951049, 1
638233, 971069, 1
638238, 1471074, 1
638239, 1571075, 1
638241, 781077, 1
638248, 1481084, 1
638259, 1591095, 1
638292, 931128, 1
638338, 1472174, 1
638353, 992189, 1
638357, 1392193, 1
638362, 902198, 1
638382, 922218, 1
638391, 832227, 1
638392, 932228, 1
638401, 743237, 1
638402, 843238, 1
638439, 1573275, 1
638442, 883278, 1
638451, 638451, 0
638457, 1393293, 1
638459, 1593295, 1
638462, 638462, 0
638512, 854348, 1
638513, 954349, 1
638519, 1554355, 1
638520, 664356, 1
638521, 764357, 1
638523, 964359, 1
638529, 1564365, 1
638533, 974369, 1
638537, 1374373, 1
638539, 638539, 0
638544, 1084380, 1
638556, 1294392, 1
638557, 1394393, 1
638560, 704396, 1
638581, 824417, 1
638601, 745437, 1
638603, 945439, 1
638608, 1445444, 1
638617, 1355453, 1
638633, 975469, 1
638642, 885478, 1
638648, 1485484, 1
638650, 695486, 1
638658, 1495494, 1
638663, 1005499, 1
638667, 1405503, 1
638675, 1215511, 1
638676, 1315512, 1
638682, 638682, 0
638685, 1225521, 1
638689, 1625525, 1
638692, 935528, 1
638698, 1535534, 1
638703, 946539, 1
638728, 1466564, 1
638734, 1076570, 1
638738, 1476574, 1
638741, 786577, 1
638748, 638748, 0
638753, 996589, 1
638756, 1296592, 1
638773, 1016609, 1
638782, 926618, 1
638785, 1226621, 1
638787, 1426623, 1
638802, 847638, 1
638803, 638803, 0
638804, 1047640, 1
638832, 877668, 1
638833, 977669, 1
638837, 1377673, 1
638850, 697686, 1
638866, 1307702, 1
638873, 1017709, 1
638875, 1217711, 1
638876, 1317712, 1
638877, 1417713, 1
638886, 1327722, 1
638887, 1427723, 1
638888, 1527724, 1
638894, 1137730, 1
638901, 748737, 1
638902, 638902, 0
638909, 1548745, 1
638912, 858748, 1
638915, 1158751, 1
638916, 1258752, 1
638917, 1358753, 1
638922, 868758, 1
638941, 788777, 1
638943, 988779, 1
638949, 1588785, 1
638950, 698786, 1
638964, 1108800, 1
638970, 718806, 1
638982, 928818, 1
638987, 1428823, 1
638999, 1638835, 1
639007, 1339943, 1
639008, 1439944, 1
639015, 1149951, 1
639017, 1349953, 1
639025, 1159961, 1
639026, 1259962, 1
639036, 1269972, 1
639039, 1569975, 1
639044, 1079980, 1
639047, 1379983, 1
639048, 1479984, 1
639054, 1089990, 1
639055, 1189991, 1
639092, 930028, 1
639101, 741037, 1
639113, 951049, 1
639133, 639133, 0
639138, 1471074, 1
639139, 1571075, 1
639141, 781077, 1
639148, 1481084, 1
639159, 1591095, 1
639192, 931128, 1
639238, 1472174, 1
639253, 992189, 1
639257, 1392193, 1
639262, 902198, 1
639282, 922218, 1
639291, 832227, 1
639292, 932228, 1
639301, 743237, 1
639302, 843238, 1
639339, 1573275, 1
639342, 639342, 0
639351, 793287, 1
639357, 1393293, 1
639359, 1593295, 1
639362, 903298, 1
639412, 854348, 1
639413, 954349, 1
639419, 639419, 0
639420, 664356, 1
639421, 764357, 1
639423, 964359, 1
639429, 1564365, 1
639433, 974369, 1
639437, 1374373, 1
639439, 1574375, 1
639444, 1084380, 1
639456, 1294392, 1
639457, 1394393, 1
639460, 704396, 1
639481, 824417, 1
639501, 745437, 1
639503, 945439, 1
639508, 1445444, 1
639517, 1355453, 1
639533, 975469, 1
639542, 885478, 1
639548, 1485484, 1
639550, 695486, 1
639558, 1495494, 1
639563, 1005499, 1
639567, 1405503, 1
639575, 1215511, 1
639576, 1315512, 1
639582, 925518, 1
639585, 1225521, 1
639589, 1625525, 1
639592, 935528, 1
639598, 1535534, 1
639603, 946539, 1
639628, 639628, 0
639634, 1076570, 1
639638, 1476574, 1
639641, 786577, 1
639648, 1486584, 1
639653, 996589, 1
639656, 1296592, 1
639673, 1016609, 1
639682, 926618, 1
639685, 1226621, 1
639687, 1426623, 1
639702, 847638, 1
639703, 947639, 1
639704, 1047640, 1
639732, 877668, 1
639733, 977669, 1
639737, 1377673, 1
639750, 697686, 1
639766, 1307702, 1
639773, 1017709, 1
639775, 1217711, 1
639776, 1317712, 1
639777, 1417713, 1
639786, 1327722, 1
639787, 1427723, 1
639788, 1527724, 1
639794, 1137730, 1
639801, 748737, 1
639802, 848738, 1
639809, 1548745, 1
639812, 858748, 1
639815, 639815, 0
639816, 1258752, 1
639817, 1358753, 1
639822, 868758, 1
639841, 788777, 1
639843, 988779, 1
639849, 1588785, 1
639850, 698786, 1
639864, 1108800, 1
639870, 639870, 0
639882, 928818, 1
639887, 1428823, 1
639899, 1638835, 1
639907, 1349843, 1
639908, 1449844, 1
639915, 1159851, 1
639917, 1359853, 1
639923, 969859, 1
639925, 639925, 0
639926, 1269862, 1
639930, 679866, 1
639932, 879868, 1
639939, 1579875, 1
639944, 1089880, 1
639947, 639947, 0
639948, 1489884, 1
639953, 999889, 1
639954, 1099890, 1
639955, 1199891, 1
639971, 819907, 1
639974, 1119910, 1
639975, 1219911, 1
639979, 1619915, 1
639980, 639980, 0
639985, 1229921, 1
639986, 1329922, 1
639992, 939928, 1
639997, 1439933, 1
639998, 1539934, 1
640027, 1360073, 1
640039, 1570085, 1
640091, 830137, 1
640128, 1461174, 1
640129, 1561175, 1
640138, 1471184, 1
640149, 1581195, 1
640191, 831237, 1
640192, 931238, 1
640228, 1462274, 1
640247, 1382293, 1
640258, 1492304, 1
640260, 702306, 1
640271, 812317, 1
640280, 722326, 1
640282, 922328, 1
640292, 932338, 1
640329, 1563375, 1
640347, 1383393, 1
640349, 1583395, 1
640362, 903408, 1
640370, 713416, 1
640390, 733436, 1
640409, 640409, 0
640419, 1554465, 1
640427, 1364473, 1
640429, 1564475, 1
640434, 1074480, 1
640446, 1284492, 1
640447, 1384493, 1
640456, 1294502, 1
640457, 1394503, 1
640462, 904508, 1
640472, 914518, 1
640480, 724526, 1
640482, 924528, 1
640491, 834537, 1
640499, 1634545, 1
640507, 1345553, 1
640538, 1475584, 1
640548, 1485594, 1
640565, 1205611, 1
640566, 1305612, 1
640575, 1215621, 1
640579, 1615625, 1
640588, 1525634, 1
640592, 935638, 1
640597, 1435643, 1
640618, 640618, 0
640624, 1066670, 1
640628, 1466674, 1
640638, 1476684, 1
640646, 1286692, 1
640657, 1396703, 1
640663, 1006709, 1
640672, 916718, 1
640675, 1216721, 1
640677, 1416723, 1
640681, 826727, 1
640682, 926728, 1
640690, 736736, 1
640691, 836737, 1
640727, 1367773, 1
640757, 1397803, 1
640763, 1007809, 1
640765, 1207811, 1
640766, 1307812, 1
640767, 1407813, 1
640770, 717816, 1
640772, 640772, 0
640776, 1317822, 1
640777, 1417823, 1
640778, 1517824, 1
640782, 927828, 1
640784, 1127830, 1
640792, 937838, 1
640805, 640805, 0
640806, 1248852, 1
640807, 1348853, 1
640839, 1578885, 1
640855, 1198901, 1
640858, 1498904, 1
640859, 1598905, 1
640870, 718916, 1
640877, 1418923, 1
640880, 728926, 1
640889, 1628935, 1
640893, 640893, 0
640895, 1238941, 1
640896, 1338942, 1
640897, 1438943, 1
640905, 1149951, 1
640907, 1349953, 1
640915, 640915, 0
640916, 1259962, 1
640926, 640926, 0
640929, 1569975, 1
640934, 1079980, 1
640937, 640937, 0
640938, 1479984, 1
640944, 1089990, 1
640945, 1189991, 1
640982, 930028, 1
640991, 840037, 1
641028, 1461174, 1
641029, 1561175, 1
641038, 1471184, 1
641049, 1581195, 1
641091, 641091, 0
641092, 931238, 1
641128, 1462274, 1
641147, 1382293, 1
641158, 1492304, 1
641160, 702306, 1
641171, 812317, 1
641180, 722326, 1
641182, 922328, 1
641192, 932338, 1
641229, 1563375, 1
641247, 1383393, 1
641249, 1583395, 1
641262, 903408, 1
641270, 713416, 1
641290, 733436, 1
641309, 1544455, 1
641319, 1554465, 1
641327, 1364473, 1
641329, 1564475, 1
641334, 1074480, 1
641346, 1284492, 1
641347, 1384493, 1
641356, 1294502, 1
641357, 1394503, 1
641362, 904508, 1
641372, 914518, 1
641380, 724526, 1
641382, 924528, 1
641391, 834537, 1
641399, 641399, 0
641407, 1345553, 1
641438, 1475584, 1
641448, 1485594, 1
641465, 641465, 0
641466, 1305612, 1
641475, 1215621, 1
641479, 1615625, 1
641488, 1525634, 1
641492, 935638, 1
641497, 1435643, 1
641518, 1456664, 1
641524, 1066670, 1
641528, 1466674, 1
641538, 1476684, 1
641546, 1286692, 1
641557, 1396703, 1
641563, 1006709, 1
641572, 916718, 1
641575, 641575, 0
641577, 1416723, 1
641581, 826727, 1
641582, 926728, 1
641590, 736736, 1
641591, 836737, 1
641627, 1367773, 1
641657, 1397803, 1
641663, 641663, 0
641665, 1207811, 1
641666, 1307812, 1
641667, 1407813, 1
641670, 717816, 1
641672, 917818, 1
641676, 1317822, 1
641677, 1417823, 1
641678, 1517824, 1
641682, 927828, 1
641684, 1127830, 1
641692, 937838, 1
641705, 1148851, 1
641706, 1248852, 1
641707, 641707, 0
641739, 1578885, 1
641755, 1198901, 1
641758, 1498904, 1
641759, 1598905, 1
641770, 718916, 1
641777, 1418923, 1
641780, 728926, 1
641789, 1628935, 1
641793, 1038939, 1
641795, 641795, 0
641796, 1338942, 1
641797, 1438943, 1
641805, 1149951, 1
641807, 1349953, 1
641815, 1159961, 1
641816, 1259962, 1
641826, 1269972, 1
641829, 1569975, 1
641834, 1079980, 1
641837, 1379983, 1
641838, 1479984, 1
641844, 1089990, 1
641845, 1189991, 1
641882, 930028, 1
641891, 840037, 1
641903, 951049, 1
641923, 971069, 1
641928, 1471074, 1
641929, 1571075, 1
641931, 781077, 1
641938, 641938, 0
641949, 641949, 0
641982, 641982, 0
642028, 1462274, 1
642047, 1382293, 1
642058, 1492304, 1
642060, 702306, 1
642071, 812317, 1
642080, 722326, 1
642082, 922328, 1
642092, 642092, 0
642129, 1563375, 1
642147, 642147, 0
642149, 1583395, 1
642162, 903408, 1
642170, 713416, 1
642190, 733436, 1
642209, 1544455, 1
642219, 1554465, 1
642227, 1364473, 1
642229, 1564475, 1
642234, 1074480, 1
642247, 1384493, 1
642256, 1294502, 1
642257, 642257, 0
642262, 904508, 1
642272, 914518, 1
642280, 724526, 1
642282, 924528, 1
642291, 834537, 1
642299, 1634545, 1
642307, 1345553, 1
642338, 1475584, 1
642348, 1485594, 1
642365, 1205611, 1
642366, 1305612, 1
642375, 1215621, 1
642379, 1615625, 1
642388, 1525634, 1
642392, 935638, 1
642397, 1435643, 1
642418, 1456664, 1
642424, 1066670, 1
642428, 1466674, 1
642438, 1476684, 1
642446, 1286692, 1
642457, 1396703, 1
642463, 1006709, 1
642472, 916718, 1
642475, 1216721, 1
642477, 642477, 0
642481, 826727, 1
642482, 926728, 1
642490, 736736, 1
642491, 836737, 1
642527, 1367773, 1
642557, 1397803, 1
642563, 1007809, 1
642565, 642565, 0
642566, 1307812, 1
642567, 1407813, 1
642570, 717816, 1
642572, 917818, 1
642576, 642576, 0
642577, 1417823, 1
642578, 1517824, 1
642582, 927828, 1
642584, 1127830, 1
642592, 937838, 1
642605, 1148851, 1
642606, 1248852, 1
642607, 1348853, 1
642639, 1578885, 1
642655, 1198901, 1
642658, 1498904, 1
642659, 1598905, 1
642670, 718916, 1
642677, 1418923, 1
642680, 728926, 1
642689, 1628935, 1
642693, 1038939, 1
642695, 1238941, 1
642696, 1338942, 1
642697, 642697, 0
642705, 1149951, 1
642707, 1349953, 1
642715, 1159961, 1
642716, 1259962, 1
642726, 1269972, 1
642729, 1569975, 1
642734, 1079980, 1
642737, 1379983, 1
642738, 1479984, 1
642744, 1089990, 1
642745, 1189991, 1
642782, 930028, 1
642791, 840037, 1
642803, 951049, 1
642823, 971069, 1
642828, 1471074, 1
642829, 642829, 0
642831, 781077, 1
642838, 1481084, 1
642849, 1591095, 1
642882, 931128, 1
642928, 642928, 0
642943, 992189, 1
642947, 1392193, 1
642952, 902198, 1
642972, 642972, 0
642981, 832227, 1
642982, 932228, 1
643029, 1563375, 1
643047, 1383393, 1
643049, 643049, 0
643062, 903408, 1
643070, 713416, 1
643090, 733436, 1
643109, 1544455, 1
643119, 1554465, 1
643127, 1364473, 1
643129, 1564475, 1
643134, 1074480, 1
643146, 1284492, 1
643147, 1384493, 1
643156, 1294502, 1
643157, 1394503, 1
643162, 904508, 1
643172, 914518, 1
643180, 724526, 1
643182, 924528, 1
643191, 834537, 1
643199, 1634545, 1
643207, 1345553, 1
643238, 1475584, 1
643248, 1485594, 1
643265, 1205611, 1
643266, 1305612, 1
643275, 1215621, 1
643279, 1615625, 1
643288, 1525634, 1
643292, 935638, 1
643297, 1435643, 1
643318, 1456664, 1
643324, 643324, 0
643328, 1466674, 1
643338, 1476684, 1
643357, 643357, 0
643363, 1006709, 1
643372, 916718, 1
643375, 1216721, 1
643377, 1416723, 1
643381, 826727, 1
643382, 926728, 1
643390, 643390, 0
643391, 836737, 1
643427, 1367773, 1
643457, 1397803, 1
643463, 1007809, 1
643465, 1207811, 1
643466, 1307812, 1
643467, 643467, 0
643470, 717816, 1
643472, 917818, 1
643476, 1317822, 1
643477, 1417823, 1
643478, 643478, 0
643482, 927828, 1
643484, 1127830, 1
643492, 937838, 1
643505, 1148851, 1
643506, 1248852, 1
643507, 1348853, 1
643539, 1578885, 1
643555, 643555, 0
643558, 1498904, 1
643559, 1598905, 1
643570, 718916, 1
643577, 643577, 0
643580, 728926, 1
643589, 1628935, 1
643593, 1038939, 1
643595, 1238941, 1
643596, 1338942, 1
643597, 1438943, 1
643605, 1149951, 1
643607, 1349953, 1
643615, 1159961, 1
643616, 1259962, 1
643626, 1269972, 1
643629, 1569975, 1
643634, 1079980, 1
643637, 1379983, 1
643638, 1479984, 1
643644, 1089990, 1
643645, 1189991, 1
643682, 930028, 1
643691, 840037, 1
643703, 951049, 1
643723, 971069, 1
643728, 1471074, 1
643729, 1571075, 1
643731, 643731, 0
643738, 1481084, 1
643749, 1591095, 1
643782, 931128, 1
643828, 1472174, 1
643843, 992189, 1
643847, 1392193, 1
643852, 643852, 0
643872, 922218, 1
643881, 832227, 1
643882, 932228, 1
643929, 643929, 0
643932, 883278, 1
643941, 793287, 1
643947, 1393293, 1
643949, 1593295, 1
643952, 903298, 1
644009, 1544455, 1
644019, 1554465, 1
644027, 1364473, 1
644029, 1564475, 1
644034, 1074480, 1
644046, 1284492, 1
644047, 1384493, 1
644056, 1294502, 1
644057, 1394503, 1
644062, 904508, 1
644072, 644072, 0
644080, 724526, 1
644082, 924528, 1
644091, 834537, 1
644099, 1634545, 1
644107, 1345553, 1
644138, 644138, 0
644148, 1485594, 1
644165, 1205611, 1
644166, 1305612, 1
644175, 1215621, 1
644179, 1615625, 1
644188, 1525634, 1
644192, 935638, 1
644197, 1435643, 1
644218, 1456664, 1
644224, 1066670, 1
644228, 1466674, 1
644238, 1476684, 1
644246, 1286692, 1
644257, 1396703, 1
644263, 1006709, 1
644272, 916718, 1
644275, 1216721, 1
644277, 1416723, 1
644281, 644281, 0
644282, 926728, 1
644290, 736736, 1
644291, 836737, 1
644327, 1367773, 1
644357, 1397803, 1
644363, 1007809, 1
644365, 1207811, 1
644366, 1307812, 1
644367, 1407813, 1
644370, 717816, 1
644372, 917818, 1
644376, 1317822, 1
644377, 1417823, 1
644378, 1517824, 1
644382, 927828, 1
644384, 1127830, 1
644392, 937838, 1
644405, 1148851, 1
644406, 1248852, 1
644407, 1348853, 1
644439, 1578885, 1
644455, 1198901, 1
644458, 1498904, 1
644459, 1598905, 1
644470, 718916, 1
644477, 1418923, 1
644480, 728926, 1
644489, 1628935, 1
644493, 1038939, 1
644495, 1238941, 1
644496, 1338942, 1
644497, 1438943, 1
644505, 1149951, 1
644507, 1349953, 1
644515, 1159961, 1
644516, 1259962, 1
644526, 1269972, 1
644529, 1569975, 1
644534, 644534, 0
644537, 1379983, 1
644538, 1479984, 1
644544, 1089990, 1
644545, 644545, 0
644582, 930028, 1
644591, 840037, 1
644603, 951049, 1
644623, 971069, 1
644628, 1471074, 1
644629, 1571075, 1
644631, 781077, 1
644638, 1481084, 1
644649, 1591095, 1
644682, 931128, 1
644728, 1472174, 1
644743, 644743, 0
644747, 1392193, 1
644752, 902198, 1
644772, 922218, 1
644781, 832227, 1
644782, 932228, 1
644829, 1573275, 1
644832, 883278, 1
644841, 793287, 1
644847, 1393293, 1
644849, 1593295, 1
644852, 903298, 1
644902, 854348, 1
644903, 954349, 1
644909, 1554355, 1
644910, 664356, 1
644911, 764357, 1
644913, 964359, 1
644919, 644919, 0
644923, 974369, 1
644927, 1374373, 1
644929, 1574375, 1
644934, 1084380, 1
644946, 1294392, 1
644947, 1394393, 1
644950, 704396, 1
644971, 824417, 1
644991, 844437, 1
644999, 1644445, 1
645007, 645007, 0
645038, 1475584, 1
645048, 1485594, 1
645065, 1205611, 1
645066, 1305612, 1
645075, 1215621, 1
645079, 1615625, 1
645088, 1525634, 1
645092, 935638, 1
645097, 1435643, 1
645118, 1456664, 1
645124, 1066670, 1
645128, 645128, 0
645138, 1476684, 1
645146, 1286692, 1
645157, 1396703, 1
645163, 1006709, 1
645172, 645172, 0
645175, 1216721, 1
645177, 1416723, 1
645181, 826727, 1
645182, 926728, 1
645190, 736736, 1
645191, 836737, 1
645227, 645227, 0
645257, 1397803, 1
645263, 1007809, 1
645265, 1207811, 1
645266, 1307812, 1
645267, 1407813, 1
645270, 717816, 1
645272, 917818, 1
645276, 1317822, 1
645277, 1417823, 1
645278, 1517824, 1
645282, 645282, 0
645284, 1127830, 1
645292, 937838, 1
645305, 1148851, 1
645306, 1248852, 1
645307, 1348853, 1
645339, 1578885, 1
645355, 1198901, 1
645358, 1498904, 1
645359, 645359, 0
645370, 645370, 0
645377, 1418923, 1
645380, 728926, 1
645389, 1628935, 1
645393, 1038939, 1
645395, 1238941, 1
645396, 1338942, 1
645397, 1438943, 1
645405, 1149951, 1
645407, 1349953, 1
645415, 1159961, 1
645416, 1259962, 1
645426, 1269972, 1
645429, 1569975, 1
645434, 1079980, 1
645437, 1379983, 1
645438, 1479984, 1
645444, 1089990, 1
645445, 1189991, 1
645482, 930028, 1
645491, 645491, 0
645503, 951049, 1
645523, 971069, 1
645528, 1471074, 1
645529, 1571075, 1
645531, 781077, 1
645538, 1481084, 1
645549, 1591095, 1
645582, 931128, 1
645628, 1472174, 1
645643, 992189, 1
645647, 1392193, 1
645652, 902198, 1
645672, 922218, 1
645681, 832227, 1
645682, 932228, 1
645729, 1573275, 1
645732, 883278, 1
645741, 793287, 1
645747, 1393293, 1
645749, 1593295, 1
645752, 903298, 1
645802, 854348, 1
645803, 954349, 1
645809, 1554355, 1
645810, 645810, 0
645811, 764357, 1
645813, 964359, 1
645819, 1564365, 1
645823, 974369, 1
645827, 1374373, 1
645829, 1574375, 1
645834, 1084380, 1
645846, 1294392, 1
645847, 1394393, 1
645850, 704396, 1
645871, 824417, 1
645891, 844437, 1
645899, 1644445, 1
645907, 1355453, 1
645923, 975469, 1
645932, 885478, 1
645938, 1485484, 1
645940, 695486, 1
645948, 1495494, 1
645953, 645953, 0
645957, 1405503, 1
645965, 1215511, 1
645966, 1315512, 1
645972, 925518, 1
645975, 645975, 0
645979, 1625525, 1
645982, 935528, 1
645988, 1535534, 1
645992, 945538, 1
645997, 645997, 0
646018, 1456664, 1
646024, 1066670, 1
646028, 1466674, 1
646038, 1476684, 1
646046, 1286692, 1
646057, 1396703, 1
646063, 646063, 0
646072, 916718, 1
646075, 1216721, 1
646077, 1416723, 1
646081, 826727, 1
646082, 926728, 1
646090, 736736, 1
646091, 836737, 1
646127, 1367773, 1
646157, 1397803, 1
646163, 1007809, 1
646165, 1207811, 1
646166, 1307812, 1
646167, 1407813, 1
646170, 717816, 1
646172, 917818, 1
646176, 1317822, 1
646177, 1417823, 1
646178, 1517824, 1
646182, 927828, 1
646184, 646184, 0
646192, 937838, 1
646205, 1148851, 1
646206, 646206, 0
646207, 1348853, 1
646239, 646239, 0
646255, 1198901, 1
646258, 1498904, 1
646259, 1598905, 1
646270, 718916, 1
646277, 1418923, 1
646280, 728926, 1
646289, 1628935, 1
646293, 1038939, 1
646295, 1238941, 1
646296, 1338942, 1
646297, 1438943, 1
646305, 646305, 0
646307, 1349953, 1
646315, 1159961, 1
646316, 646316, 0
646326, 1269972, 1
646329, 1569975, 1
646334, 1079980, 1
646337, 1379983, 1
646338, 646338, 0
646344, 1089990, 1
646345, 1189991, 1
646382, 646382, 0
646391, 840037, 1
646403, 951049, 1
646423, 971069, 1
646428, 1471074, 1
646429, 1571075, 1
646431, 781077, 1
646438, 1481084, 1
646449, 1591095, 1
646482, 931128, 1
646528, 1472174, 1
646543, 992189, 1
646547, 646547, 0
646552, 902198, 1
646572, 922218, 1
646581, 832227, 1
646582, 932228, 1
646629, 1573275, 1
646632, 883278, 1
646641, 793287, 1
646647, 1393293, 1
646649, 1593295, 1
646652, 903298, 1
646702, 854348, 1
646703, 954349, 1
646709, 1554355, 1
646710, 664356, 1
646711, 764357, 1
646713, 964359, 1
646719, 1564365, 1
646723, 646723, 0
646727, 1374373, 1
646729, 1574375, 1
646734, 646734, 0
646746, 1294392, 1
646747, 1394393, 1
646750, 704396, 1
646771, 824417, 1
646791, 844437, 1
646799, 1644445, 1
646807, 1355453, 1
646823, 975469, 1
646832, 885478, 1
646838, 1485484, 1
646840, 695486, 1
646848, 1495494, 1
646853, 1005499, 1
646857, 1405503, 1
646865, 1215511, 1
646866, 646866, 0
646872, 925518, 1
646875, 1225521, 1
646879, 1625525, 1
646882, 935528, 1
646888, 646888, 0
646892, 945538, 1
646897, 1445543, 1
646918, 1466564, 1
646924, 1076570, 1
646928, 1476574, 1
646931, 786577, 1
646938, 1486584, 1
646943, 646943, 0
646946, 1296592, 1
646963, 1016609, 1
646972, 926618, 1
646975, 1226621, 1
646977, 1426623, 1
647027, 1367773, 1
647057, 1397803, 1
647063, 1007809, 1
647065, 1207811, 1
647066, 1307812, 1
647067, 1407813, 1
647070, 717816, 1
647072, 917818, 1
647076, 1317822, 1
647077, 1417823, 1
647078, 1517824, 1
647082, 927828, 1
647084, 1127830, 1
647092, 937838, 1
647105, 1148851, 1
647106, 1248852, 1
647107, 1348853, 1
647139, 1578885, 1
647155, 1198901, 1
647158, 1498904, 1
647159, 1598905, 1
647170, 718916, 1
647177, 1418923, 1
647180, 728926, 1
647189, 1628935, 1
647193, 1038939, 1
647195, 1238941, 1
647196, 647196, 0
647197, 1438943, 1
647205, 1149951, 1
647207, 647207, 0
647215, 1159961, 1
647216, 1259962, 1
647226, 1269972, 1
647229, 647229, 0
647234, 1079980, 1
647237, 1379983, 1
647238, 1479984, 1
647244, 1089990, 1
647245, 1189991, 1
647282, 930028, 1
647291, 840037, 1
647303, 951049, 1
647323, 971069, 1
647328, 647328, 0
647329, 1571075, 1
647331, 781077, 1
647338, 1481084, 1
647349, 1591095, 1
647382, 931128, 1
647428, 1472174, 1
647443, 992189, 1
647447, 1392193, 1
647452, 902198, 1
647472, 922218, 1
647481, 832227, 1
647482, 647482, 0
647529, 1573275, 1
647532, 883278, 1
647541, 793287, 1
647547, 1393293, 1
647549, 1593295, 1
647552, 903298, 1
647602, 854348, 1
647603, 647603, 0
647609, 1554355, 1
647610, 664356, 1
647611, 764357, 1
647613, 964359, 1
647619, 1564365, 1
647623, 974369, 1
647627, 1374373, 1
647629, 1574375, 1
647634, 1084380, 1
647646, 1294392, 1
647647, 647647, 0
647650, 704396, 1
647671, 824417, 1
647691, 647691, 0
647699, 1644445, 1
647707, 1355453, 1
647723, 975469, 1
647732, 885478, 1
647738, 1485484, 1
647740, 695486, 1
647748, 1495494, 1
647753, 1005499, 1
647757, 647757, 0
647765, 1215511, 1
647766, 1315512, 1
647772, 925518, 1
647775, 1225521, 1
647779, 647779, 0
647782, 935528, 1
647788, 1535534, 1
647792, 945538, 1
647797, 1445543, 1
647818, 1466564, 1
647824, 1076570, 1
647828, 1476574, 1
647831, 786577, 1
647838, 1486584, 1
647843, 996589, 1
647846, 1296592, 1
647863, 1016609, 1
647872, 926618, 1
647875, 1226621, 1
647877, 1426623, 1
647922, 647922, 0
647923, 977669, 1
647927, 1377673, 1
647940, 697686, 1
647956, 1307702, 1
647963, 1017709, 1
647965, 1217711, 1
647966, 647966, 0
647967, 1417713, 1
647976, 1327722, 1
647977, 647977, 0
647978, 1527724, 1
647984, 1137730, 1
648005, 1148851, 1
648006, 1248852, 1
648007, 1348853, 1
648039, 1578885, 1
648055, 1198901, 1
648058, 1498904, 1
648059, 1598905, 1
648070, 718916, 1
648077, 1418923, 1
648080, 728926, 1
648089, 1628935, 1
648093, 1038939, 1
648095, 1238941, 1
648096, 1338942, 1
648097, 1438943, 1
648105, 1149951, 1
648107, 1349953, 1
648115, 1159961, 1
648116, 1259962, 1
648126, 1269972, 1
648129, 1569975, 1
648134, 1079980, 1
648137, 1379983, 1
648138, 1479984, 1
648144, 1089990, 1
648145, 1189991, 1
648182, 930028, 1
648191, 840037, 1
648203, 951049, 1
648223, 971069, 1
648228, 1471074, 1
648229, 1571075, 1
648231, 781077, 1
648238, 1481084, 1
648249, 1591095, 1
648282, 931128, 1
648328, 1472174, 1
648343, 992189, 1
648347, 1392193, 1
648352, 902198, 1
648372, 922218, 1
648381, 832227, 1
648382, 932228, 1
648429, 1573275, 1
648432, 883278, 1
648441, 793287, 1
648447, 1393293, 1
648449, 1593295, 1
648452, 903298, 1
648502, 854348, 1
648503, 954349, 1
648509, 1554355, 1
648510, 664356, 1
648511, 764357, 1
648513, 964359, 1
648519, 1564365, 1
648523, 974369, 1
648527, 648527, 0
648529, 1574375, 1
648534, 1084380, 1
648546, 1294392, 1
648547, 1394393, 1
648550, 704396, 1
648571, 648571, 0
648591, 844437, 1
648599, 1644445, 1
648607, 1355453, 1
648623, 975469, 1
648632, 885478, 1
648638, 1485484, 1
648640, 695486, 1
648648, 648648, 0
648653, 1005499, 1
648657, 1405503, 1
648665, 1215511, 1
648666, 1315512, 1
648672, 925518, 1
648675, 1225521, 1
648679, 1625525, 1
648682, 935528, 1
648688, 1535534, 1
648692, 648692, 0
648697, 1445543, 1
648718, 1466564, 1
648724, 1076570, 1
648728, 1476574, 1
648731, 786577, 1
648738, 1486584, 1
648743, 996589, 1
648746, 1296592, 1
648763, 1016609, 1
648772, 926618, 1
648775, 1226621, 1
648777, 1426623, 1
648822, 877668, 1
648823, 977669, 1
648827, 1377673, 1
648840, 697686, 1
648856, 1307702, 1
648863, 1017709, 1
648865, 1217711, 1
648866, 1317712, 1
648867, 1417713, 1
648876, 1327722, 1
648877, 1427723, 1
648878, 1527724, 1
648884, 1137730, 1
648902, 858748, 1
648905, 1158751, 1
648906, 1258752, 1
648907, 1358753, 1
648912, 648912, 0
648931, 788777, 1
648933, 988779, 1
648939, 1588785, 1
648940, 698786, 1
648954, 1108800, 1
648960, 718806, 1
648972, 928818, 1
648977, 1428823, 1
648989, 648989, 0
648992, 948838, 1
648993, 1048839, 1
648995, 1248841, 1
648996, 1348842, 1
648997, 1448843, 1
649005, 1149951, 1
649007, 1349953, 1
649015, 1159961, 1
649016, 1259962, 1
649026, 1269972, 1
649029, 1569975, 1
649034, 1079980, 1
649037, 1379983, 1
649038, 1479984, 1
649044, 649044, 0
649045, 1189991, 1
649082, 930028, 1
649091, 840037, 1
649103, 951049, 1
649123, 971069, 1
649128, 1471074, 1
649129, 1571075, 1
649131, 781077, 1
649138, 1481084, 1
649149, 1591095, 1
649182, 931128, 1
649228, 1472174, 1
649243, 992189, 1
649247, 1392193, 1
649252, 902198, 1
649272, 922218, 1
649281, 832227, 1
649282, 932228, 1
649329, 1573275, 1
649332, 883278, 1
649341, 649341, 0
649347, 1393293, 1
649349, 1593295, 1
