Integer, Steps, Result
3672,4,59895
3674,16,5233333325
3676,4,293392
3677,2,15851
3678,2,26862
3679,2,37873
3680,2,7997
3681,2,9999
3682,3,22022
3683,3,44044
3684,3,66066
3685,3,88088
3686,3,155551
3687,4,56265
3688,6,1136311
3689,5,497794
3690,4,69696
3691,4,125521
3692,2,12221
3693,3,46464
3694,3,68486
3695,5,881188
3696,3,168861
3697,6,233332
3698,12,52788725
3699,3,79497
3700,1,3773
3701,1,4774
3702,1,5775
3703,1,6776
3704,1,7777
3705,1,8778
3706,1,9779
3707,6,229922
3708,3,59895
3709,5,583385
3710,1,3883
3711,1,4884
3712,1,5885
3713,1,6886
3714,1,7887
3715,1,8888
3716,1,9889
3717,4,79497
3718,6,293392
3719,7,2786872
3720,1,3993
3721,1,4994
3722,1,5995
3723,1,6996
3724,1,7997
3725,1,8998
3726,1,9999
3727,2,11011
3728,2,22022
3729,2,33033
3730,2,7117
3731,2,9119
3732,3,23232
3733,3,45254
3734,3,67276
3735,3,89298
3736,3,112211
3737,2,12221
3738,2,23232
3739,2,34243
3740,2,7337
3741,2,9339
3742,3,25652
3743,3,47674
3744,3,69696
3745,21,8813200023188
3746,3,125521
3747,2,13431
3748,1,12221
3749,2,35453
3750,2,7557
3751,2,9559
3752,7,1136311
3753,4,99099
3754,5,475574
3755,9,88555588
3756,3,138831
3757,2,14641
3758,2,25652
3759,2,36663
3760,2,7777
3761,2,9779
3762,4,59895
3764,16,5233333325
3766,4,293392
3767,2,15851
3768,2,26862
3769,2,37873
3770,2,7997
3771,2,9999
3772,3,22022
3773,0,3773
3774,3,66066
3775,3,88088
3776,3,155551
3777,4,56265
3778,6,1136311
3779,5,497794
3780,4,69696
3781,4,125521
3782,2,12221
3783,3,46464
3784,3,68486
3785,5,881188
3786,3,168861
3787,6,233332
3788,12,52788725
3789,3,79497
3790,17,5233333325
3791,5,293392
3792,3,26862
3793,3,48884
3794,5,449944
3795,13,8836886388
3796,18,89540004598
3797,6,229922
3798,3,59895
3799,5,583385
3800,1,3883
3801,1,4884
3802,1,5885
3803,1,6886
3804,1,7887
3805,1,8888
3806,1,9889
3807,4,79497
3808,6,293392
3809,7,2786872
3810,1,3993
3811,1,4994
3812,1,5995
3813,1,6996
3814,1,7997
3815,1,8998
3816,1,9999
3817,2,11011
3818,2,22022
3819,2,33033
3820,2,7117
3821,2,9119
3822,3,23232
3823,3,45254
3824,3,67276
3825,3,89298
3826,3,112211
3827,2,12221
3828,2,23232
3829,2,34243
3830,2,7337
3831,2,9339
3832,3,25652
3833,3,47674
3834,3,69696
3835,21,8813200023188
3836,3,125521
3837,2,13431
3838,1,12221
3839,2,35453
3840,2,7557
3841,2,9559
3842,7,1136311
3843,4,99099
3844,5,475574
3845,9,88555588
3846,3,138831
3847,2,14641
3848,2,25652
3849,2,36663
3850,2,7777
3851,2,9779
3852,4,59895
3854,16,5233333325
3856,4,293392
3857,2,15851
3858,2,26862
3859,2,37873
3860,2,7997
3861,2,9999
3862,3,22022
3863,3,44044
3864,3,66066
3865,3,88088
3866,3,155551
3867,4,56265
3868,6,1136311
3869,5,497794
3870,4,69696
3871,4,125521
3872,2,12221
3873,3,46464
3874,3,68486
3875,5,881188
3876,3,168861
3877,6,233332
3878,12,52788725
3879,3,79497
3880,17,5233333325
3881,5,293392
3882,3,26862
3883,0,3883
3884,5,449944
3885,13,8836886388
3886,18,89540004598
3887,6,229922
3888,3,59895
3889,5,583385
3890,4,68486
3891,4,168861
3892,13,52788725
3893,4,91619
3894,6,993399
3895,16,133697796331
3896,7,2322232
3897,4,79497
3898,6,293392
3899,7,2786872
3900,1,3993
3901,1,4994
3902,1,5995
3903,1,6996
3904,1,7997
3905,1,8998
3906,1,9999
3907,2,11011
3908,2,22022
3909,2,33033
3910,2,7117
3911,2,9119
3912,3,23232
3913,3,45254
3914,3,67276
3915,3,89298
3916,3,112211
3917,2,12221
3918,2,23232
3919,2,34243
3920,2,7337
3921,2,9339
3922,3,25652
3923,3,47674
3924,3,69696
3925,21,8813200023188
3926,3,125521
3927,2,13431
3928,1,12221
3929,2,35453
3930,2,7557
3931,2,9559
3932,7,1136311
3933,4,99099
3934,5,475574
3935,9,88555588
3936,3,138831
3937,2,14641
3938,2,25652
3939,2,36663
3940,2,7777
3941,2,9779
3942,4,59895
3944,16,5233333325
3946,4,293392
3947,2,15851
3948,2,26862
3949,2,37873
3950,2,7997
3951,2,9999
3952,3,22022
3953,3,44044
3954,3,66066
3955,3,88088
3956,3,155551
3957,4,56265
3958,6,1136311
3959,5,497794
3960,4,69696
3961,4,125521
3962,2,12221
3963,3,46464
3964,3,68486
3965,5,881188
3966,3,168861
3967,6,233332
3968,12,52788725
3969,3,79497
3970,17,5233333325
3971,5,293392
3972,3,26862
3973,3,48884
3974,5,449944
3975,13,8836886388
3976,18,89540004598
3977,6,229922
3978,3,59895
3979,5,583385
3980,4,68486
3981,4,168861
3982,13,52788725
3983,4,91619
3984,6,993399
3985,16,133697796331
3986,7,2322232
3987,4,79497
3988,6,293392
3989,7,2786872
3990,7,993399
3991,8,2322232
3992,7,293392
3993,0,3993
3994,5,445544
3996,15,8939779398
3997,7,712217
3998,9,2322232
3999,5,579975
4000,1,4004
4001,1,5005
4002,1,6006
4003,1,7007
4004,0,4004
4005,1,9009
4006,2,11011
4007,1,11011
4008,2,33033
4009,2,44044
4010,1,4114
4011,1,5115
4012,1,6116
4013,1,7117
4014,1,8118
4015,1,9119
4016,2,12221
4017,2,23232
4018,2,34243
4019,2,45254
4020,1,4224
4021,1,5225
4022,1,6226
4023,1,7227
4024,1,8228
4025,1,9229
4026,2,13431
4027,2,24442
4028,2,35453
4029,2,46464
4030,1,4334
4031,1,5335
4032,1,6336
4033,1,7337
4034,1,8338
4035,1,9339
4036,2,14641
4037,2,25652
4038,2,36663
4039,2,47674
4040,1,4444
4041,1,5445
4042,1,6446
4043,1,7447
4044,1,8448
4045,1,9449
4046,2,15851
4047,2,26862
4048,2,37873
4049,2,48884
4050,1,4554
4051,1,5555
4052,1,6556
4053,1,7557
4054,1,8558
4055,1,9559
4056,4,56265
4057,6,1136311
4058,5,497794
4059,3,99099
4060,1,4664
4061,1,5665
4062,1,6666
4063,1,7667
4064,1,8668
4065,1,9669
4066,6,233332
4067,12,52788725
4068,3,79497
4069,3,91619
4070,1,4774
4071,1,5775
4072,1,6776
4073,1,7777
4074,1,8778
4075,1,9779
4076,6,229922
4077,3,59895
4078,5,583385
4080,1,4884
4081,1,5885
4082,1,6886
4083,1,7887
4084,1,8888
4085,1,9889
4086,4,79497
4087,6,293392
4088,7,2786872
4089,7,12455421
4090,1,4994
4091,1,5995
4092,1,6996
4093,1,7997
4094,1,8998
4095,1,9999
4096,2,11011
4097,2,22022
4098,2,33033
4099,2,44044
4100,1,4114
4101,1,5115
4102,1,6116
4103,1,7117
4104,1,8118
4105,1,9119
4106,2,12221
4107,2,23232
4108,2,34243
4109,2,45254
4110,1,4224
4111,1,5225
4112,1,6226
4113,1,7227
4114,0,4114
4115,1,9229
4116,2,13431
4117,2,24442
4118,2,35453
4119,2,46464
4120,1,4334
4121,1,5335
4122,1,6336
4123,1,7337
4124,1,8338
4125,1,9339
4126,2,14641
4127,2,25652
4128,2,36663
4129,2,47674
4130,1,4444
4131,1,5445
4132,1,6446
4133,1,7447
4134,1,8448
4135,1,9449
4136,2,15851
4137,2,26862
4138,2,37873
4139,2,48884
4140,1,4554
4141,1,5555
4142,1,6556
4143,1,7557
4144,1,8558
4145,1,9559
4146,4,56265
4147,6,1136311
4148,5,497794
4149,3,99099
4150,1,4664
4151,1,5665
4152,1,6666
4153,1,7667
4154,1,8668
4155,1,9669
4156,6,233332
4157,12,52788725
4158,3,79497
4159,3,91619
4160,1,4774
4161,1,5775
4162,1,6776
4163,1,7777
4164,1,8778
4165,1,9779
4166,6,229922
4167,3,59895
4168,5,583385
4170,1,4884
4171,1,5885
4172,1,6886
4173,1,7887
4174,1,8888
4175,1,9889
4176,4,79497
4177,6,293392
4178,7,2786872
4179,7,12455421
4180,1,4994
4181,1,5995
4182,1,6996
4183,1,7997
4184,1,8998
4185,1,9999
4186,2,11011
4187,2,22022
4188,2,33033
4189,2,44044
4190,2,9119
4191,3,23232
4192,3,45254
4193,3,67276
4194,3,89298
4195,3,112211
4196,2,12221
4197,2,23232
4198,2,34243
4199,2,45254
4200,1,4224
4201,1,5225
4202,1,6226
4203,1,7227
4204,1,8228
4205,1,9229
4206,2,13431
4207,2,24442
4208,2,35453
4209,2,46464
4210,1,4334
4211,1,5335
4212,1,6336
4213,1,7337
4214,1,8338
4215,1,9339
4216,2,14641
4217,2,25652
4218,2,36663
4219,2,47674
4220,1,4444
4221,1,5445
4222,1,6446
4223,1,7447
4224,0,4224
4225,1,9449
4226,2,15851
4227,2,26862
4228,2,37873
4229,2,48884
4230,1,4554
4231,1,5555
4232,1,6556
4233,1,7557
4234,1,8558
4235,1,9559
4236,4,56265
4237,6,1136311
4238,5,497794
4239,3,99099
4240,1,4664
4241,1,5665
4242,1,6666
4243,1,7667
4244,1,8668
4245,1,9669
4246,6,233332
4247,12,52788725
4248,3,79497
4249,3,91619
4250,1,4774
4251,1,5775
4252,1,6776
4253,1,7777
4254,1,8778
4255,1,9779
4256,6,229922
4257,3,59895
4258,5,583385
4260,1,4884
4261,1,5885
4262,1,6886
4263,1,7887
4264,1,8888
4265,1,9889
4266,4,79497
4267,6,293392
4268,7,2786872
4269,7,12455421
4270,1,4994
4271,1,5995
4272,1,6996
4273,1,7997
4274,1,8998
4275,1,9999
4276,2,11011
4277,2,22022
4278,2,33033
4279,2,44044
4280,2,9119
4281,3,23232
4282,3,45254
4283,3,67276
4284,3,89298
4285,3,112211
4286,2,12221
4287,2,23232
4288,2,34243
4289,2,45254
4290,2,9339
4291,3,25652
4292,3,47674
4293,3,69696
4294,21,8813200023188
4295,3,125521
4296,2,13431
4297,1,12221
4298,2,35453
4299,2,46464
4300,1,4334
4301,1,5335
4302,1,6336
4303,1,7337
4304,1,8338
4305,1,9339
4306,2,14641
4307,2,25652
4308,2,36663
4309,2,47674
4310,1,4444
4311,1,5445
4312,1,6446
4313,1,7447
4314,1,8448
4315,1,9449
4316,2,15851
4317,2,26862
4318,2,37873
4319,2,48884
4320,1,4554
4321,1,5555
4322,1,6556
4323,1,7557
4324,1,8558
4325,1,9559
4326,4,56265
4327,6,1136311
4328,5,497794
4329,3,99099
4330,1,4664
4331,1,5665
4332,1,6666
4333,1,7667
4334,0,4334
4335,1,9669
4336,6,233332
4337,12,52788725
4338,3,79497
4339,3,91619
4340,1,4774
4341,1,5775
4342,1,6776
4343,1,7777
4344,1,8778
4345,1,9779
4346,6,229922
4347,3,59895
4348,5,583385
4350,1,4884
4351,1,5885
4352,1,6886
4353,1,7887
4354,1,8888
4355,1,9889
4356,4,79497
4357,6,293392
4358,7,2786872
4359,7,12455421
4360,1,4994
4361,1,5995
4362,1,6996
4363,1,7997
4364,1,8998
4365,1,9999
4366,2,11011
4367,2,22022
4368,2,33033
4369,2,44044
4370,2,9119
4371,3,23232
4372,3,45254
4373,3,67276
4374,3,89298
4375,3,112211
4376,2,12221
4377,2,23232
4378,2,34243
4379,2,45254
4380,2,9339
4381,3,25652
4382,3,47674
4383,3,69696
4384,21,8813200023188
4385,3,125521
4386,2,13431
4387,1,12221
4388,2,35453
4389,2,46464
4390,2,9559
4391,7,1136311
4392,4,99099
4393,5,475574
4394,9,88555588
4395,3,138831
4396,2,14641
4397,2,25652
4398,2,36663
4399,2,47674
4400,1,4444
4401,1,5445
4402,1,6446
4403,1,7447
4404,1,8448
4405,1,9449
4406,2,15851
4407,2,26862
4408,2,37873
4409,2,48884
4410,1,4554
4411,1,5555
4412,1,6556
4413,1,7557
4414,1,8558
4415,1,9559
4416,4,56265
4417,6,1136311
4418,5,497794
4419,3,99099
4420,1,4664
4421,1,5665
4422,1,6666
4423,1,7667
4424,1,8668
4425,1,9669
4426,6,233332
4427,12,52788725
4428,3,79497
4429,3,91619
4430,1,4774
4431,1,5775
4432,1,6776
4433,1,7777
4434,1,8778
4435,1,9779
4436,6,229922
4437,3,59895
4438,5,583385
4440,1,4884
4441,1,5885
4442,1,6886
4443,1,7887
4444,0,4444
4445,1,9889
4446,4,79497
4447,6,293392
4448,7,2786872
4449,7,12455421
4450,1,4994
4451,1,5995
4452,1,6996
4453,1,7997
4454,1,8998
4455,1,9999
4456,2,11011
4457,2,22022
4458,2,33033
4459,2,44044
4460,2,9119
4461,3,23232
4462,3,45254
4463,3,67276
4464,3,89298
4465,3,112211
4466,2,12221
4467,2,23232
4468,2,34243
4469,2,45254
4470,2,9339
4471,3,25652
4472,3,47674
4473,3,69696
4474,21,8813200023188
4475,3,125521
4476,2,13431
4477,1,12221
4478,2,35453
4479,2,46464
4480,2,9559
4481,7,1136311
4482,4,99099
4483,5,475574
4484,9,88555588
4485,3,138831
4486,2,14641
4487,2,25652
4488,2,36663
4489,2,47674
4490,2,9779
4491,4,59895
4493,16,5233333325
4495,4,293392
4496,2,15851
4497,2,26862
4498,2,37873
4499,2,48884
4500,1,4554
4501,1,5555
4502,1,6556
4503,1,7557
4504,1,8558
4505,1,9559
4506,4,56265
4507,6,1136311
4508,5,497794
4509,3,99099
4510,1,4664
4511,1,5665
4512,1,6666
4513,1,7667
4514,1,8668
4515,1,9669
4516,6,233332
4517,12,52788725
4518,3,79497
4519,3,91619
4520,1,4774
4521,1,5775
4522,1,6776
4523,1,7777
4524,1,8778
4525,1,9779
4526,6,229922
4527,3,59895
4528,5,583385
4530,1,4884
4531,1,5885
4532,1,6886
4533,1,7887
4534,1,8888
4535,1,9889
4536,4,79497
4537,6,293392
4538,7,2786872
4539,7,12455421
4540,1,4994
4541,1,5995
4542,1,6996
4543,1,7997
4544,1,8998
4545,1,9999
4546,2,11011
4547,2,22022
4548,2,33033
4549,2,44044
4550,2,9119
4551,3,23232
4552,3,45254
4553,3,67276
4554,0,4554
4555,3,112211
4556,2,12221
4557,2,23232
4558,2,34243
4559,2,45254
4560,2,9339
4561,3,25652
4562,3,47674
4563,3,69696
4564,21,8813200023188
4565,3,125521
4566,2,13431
4567,1,12221
4568,2,35453
4569,2,46464
4570,2,9559
4571,7,1136311
4572,4,99099
4573,5,475574
4574,9,88555588
4575,3,138831
4576,2,14641
4577,2,25652
4578,2,36663
4579,2,47674
4580,2,9779
4581,4,59895
4583,16,5233333325
4585,4,293392
4586,2,15851
4587,2,26862
4588,2,37873
4589,2,48884
4590,2,9999
4591,3,22022
4592,3,44044
4593,3,66066
4594,3,88088
4595,3,155551
4596,4,56265
4597,6,1136311
4598,5,497794
4599,3,99099
4600,1,4664
4601,1,5665
4602,1,6666
4603,1,7667
4604,1,8668
4605,1,9669
4606,6,233332
4607,12,52788725
4608,3,79497
4609,3,91619
4610,1,4774
4611,1,5775
4612,1,6776
4613,1,7777
4614,1,8778
4615,1,9779
4616,6,229922
4617,3,59895
4618,5,583385
4620,1,4884
4621,1,5885
4622,1,6886
4623,1,7887
4624,1,8888
4625,1,9889
4626,4,79497
4627,6,293392
4628,7,2786872
4629,7,12455421
4630,1,4994
4631,1,5995
4632,1,6996
4633,1,7997
4634,1,8998
4635,1,9999
4636,2,11011
4637,2,22022
4638,2,33033
4639,2,44044
4640,2,9119
4641,3,23232
4642,3,45254
4643,3,67276
4644,3,89298
4645,3,112211
4646,2,12221
4647,2,23232
4648,2,34243
4649,2,45254
4650,2,9339
4651,3,25652
4652,3,47674
4653,3,69696
4654,21,8813200023188
4655,3,125521
4656,2,13431
4657,1,12221
4658,2,35453
4659,2,46464
4660,2,9559
4661,7,1136311
4662,4,99099
4663,5,475574
4664,0,4664
4665,3,138831
4666,2,14641
4667,2,25652
4668,2,36663
4669,2,47674
4670,2,9779
4671,4,59895
4673,16,5233333325
4675,4,293392
4676,2,15851
4677,2,26862
4678,2,37873
4679,2,48884
4680,2,9999
4681,3,22022
4682,3,44044
4683,3,66066
4684,3,88088
4685,3,155551
4686,4,56265
4687,6,1136311
4688,5,497794
4689,3,99099
4690,4,125521
4691,2,12221
4692,3,46464
4693,3,68486
4694,5,881188
4695,3,168861
4696,6,233332
4697,12,52788725
4698,3,79497
4699,3,91619
4700,1,4774
4701,1,5775
4702,1,6776
4703,1,7777
4704,1,8778
4705,1,9779
4706,6,229922
4707,3,59895
4708,5,583385
4710,1,4884
4711,1,5885
4712,1,6886
4713,1,7887
4714,1,8888
4715,1,9889
4716,4,79497
4717,6,293392
4718,7,2786872
4719,7,12455421
4720,1,4994
4721,1,5995
4722,1,6996
4723,1,7997
4724,1,8998
4725,1,9999
4726,2,11011
4727,2,22022
4728,2,33033
4729,2,44044
4730,2,9119
4731,3,23232
4732,3,45254
4733,3,67276
4734,3,89298
4735,3,112211
4736,2,12221
4737,2,23232
4738,2,34243
4739,2,45254
4740,2,9339
4741,3,25652
4742,3,47674
4743,3,69696
4744,21,8813200023188
4745,3,125521
4746,2,13431
4747,1,12221
4748,2,35453
4749,2,46464
4750,2,9559
4751,7,1136311
4752,4,99099
4753,5,475574
4754,9,88555588
4755,3,138831
4756,2,14641
4757,2,25652
4758,2,36663
4759,2,47674
4760,2,9779
4761,4,59895
4763,16,5233333325
4765,4,293392
4766,2,15851
4767,2,26862
4768,2,37873
4769,2,48884
4770,2,9999
4771,3,22022
4772,3,44044
4773,3,66066
4774,0,4774
4775,3,155551
4776,4,56265
4777,6,1136311
4778,5,497794
4779,3,99099
4780,4,125521
4781,2,12221
4782,3,46464
4783,3,68486
4784,5,881188
4785,3,168861
4786,6,233332
4787,12,52788725
4788,3,79497
4789,3,91619
4790,5,293392
4791,3,26862
4792,3,48884
4793,5,449944
4794,13,8836886388
4795,18,89540004598
4796,6,229922
4797,3,59895
4798,5,583385
4800,1,4884
4801,1,5885
4802,1,6886
4803,1,7887
4804,1,8888
4805,1,9889
4806,4,79497
4807,6,293392
4808,7,2786872
4809,7,12455421
4810,1,4994
4811,1,5995
4812,1,6996
4813,1,7997
4814,1,8998
4815,1,9999
4816,2,11011
4817,2,22022
4818,2,33033
4819,2,44044
4820,2,9119
4821,3,23232
4822,3,45254
4823,3,67276
4824,3,89298
4825,3,112211
4826,2,12221
4827,2,23232
4828,2,34243
4829,2,45254
4830,2,9339
4831,3,25652
4832,3,47674
4833,3,69696
4834,21,8813200023188
4835,3,125521
4836,2,13431
4837,1,12221
4838,2,35453
4839,2,46464
4840,2,9559
4841,7,1136311
4842,4,99099
4843,5,475574
4844,9,88555588
4845,3,138831
4846,2,14641
4847,2,25652
4848,2,36663
4849,2,47674
4850,2,9779
4851,4,59895
4853,16,5233333325
4855,4,293392
4856,2,15851
4857,2,26862
4858,2,37873
4859,2,48884
4860,2,9999
4861,3,22022
4862,3,44044
4863,3,66066
4864,3,88088
4865,3,155551
4866,4,56265
4867,6,1136311
4868,5,497794
4869,3,99099
4870,4,125521
4871,2,12221
4872,3,46464
4873,3,68486
4874,5,881188
4875,3,168861
4876,6,233332
4877,12,52788725
4878,3,79497
4879,3,91619
4880,5,293392
4881,3,26862
4882,3,48884
4883,5,449944
4884,0,4884
4885,18,89540004598
4886,6,229922
4887,3,59895
4888,5,583385
4890,4,168861
4891,13,52788725
4892,4,91619
4893,6,993399
4894,16,133697796331
4895,7,2322232
4896,4,79497
4897,6,293392
4898,7,2786872
4899,7,12455421
4900,1,4994
4901,1,5995
4902,1,6996
4903,1,7997
4904,1,8998
4905,1,9999
4906,2,11011
4907,2,22022
4908,2,33033
4909,2,44044
4910,2,9119
4911,3,23232
4912,3,45254
4913,3,67276
4914,3,89298
4915,3,112211
4916,2,12221
4917,2,23232
4918,2,34243
4919,2,45254
4920,2,9339
4921,3,25652
4922,3,47674
4923,3,69696
4924,21,8813200023188
4925,3,125521
4926,2,13431
4927,1,12221
4928,2,35453
4929,2,46464
4930,2,9559
4931,7,1136311
4932,4,99099
4933,5,475574
4934,9,88555588
4935,3,138831
4936,2,14641
4937,2,25652
4938,2,36663
4939,2,47674
4940,2,9779
4941,4,59895
4943,16,5233333325
4945,4,293392
4946,2,15851
4947,2,26862
4948,2,37873
4949,2,48884
4950,2,9999
4951,3,22022
4952,3,44044
4953,3,66066
4954,3,88088
4955,3,155551
4956,4,56265
4957,6,1136311
4958,5,497794
4959,3,99099
4960,4,125521
4961,2,12221
4962,3,46464
4963,3,68486
4964,5,881188
4965,3,168861
4966,6,233332
4967,12,52788725
4968,3,79497
4969,3,91619
4970,5,293392
4971,3,26862
4972,3,48884
4973,5,449944
4974,13,8836886388
4975,18,89540004598
4976,6,229922
4977,3,59895
4978,5,583385
4980,4,168861
4981,13,52788725
4982,4,91619
4983,6,993399
4984,16,133697796331
4985,7,2322232
4986,4,79497
4987,6,293392
4988,7,2786872
4989,7,12455421
4990,8,2322232
4991,7,293392
4992,8,12455421
4993,5,445544
4994,0,4994
4995,15,8939779398
4996,7,712217
4997,9,2322232
4998,5,579975
4999,7,16699661
5000,1,5005
5001,1,6006
5002,1,7007
5003,1,8008
5004,1,9009
5005,0,5005
5006,1,11011
5007,2,33033
5008,2,44044
5009,2,55055
5010,1,5115
5011,1,6116
5012,1,7117
5013,1,8118
5014,1,9119
5015,2,12221
5016,2,23232
5017,2,34243
5018,2,45254
5019,2,56265
5020,1,5225
5021,1,6226
5022,1,7227
5023,1,8228
5024,1,9229
5025,2,13431
5026,2,24442
5027,2,35453
5028,2,46464
5029,2,57475
5030,1,5335
5031,1,6336
5032,1,7337
5033,1,8338
5034,1,9339
5035,2,14641
5036,2,25652
5037,2,36663
5038,2,47674
5039,2,58685
5040,1,5445
5041,1,6446
5042,1,7447
5043,1,8448
5044,1,9449
5045,2,15851
5046,2,26862
5047,2,37873
5048,2,48884
5049,2,59895
5050,1,5555
5051,1,6556
5052,1,7557
5053,1,8558
5054,1,9559
5055,4,56265
5056,6,1136311
5057,5,497794
5058,3,99099
5059,4,233332
5060,1,5665
5061,1,6666
5062,1,7667
5063,1,8668
5064,1,9669
5065,6,233332
5066,12,52788725
5067,3,79497
5068,3,91619
5069,4,259952
5070,1,5775
5071,1,6776
5072,1,7777
5073,1,8778
5074,1,9779
5075,6,229922
5076,3,59895
5077,5,583385
5079,4,276672
5080,1,5885
5081,1,6886
5082,1,7887
5083,1,8888
5084,1,9889
5085,4,79497
5086,6,293392
5087,7,2786872
5088,7,12455421
5089,5,595595
5090,1,5995
5091,1,6996
5092,1,7997
5093,1,8998
5094,1,9999
5095,2,11011
5096,2,22022
5097,2,33033
5098,2,44044
5099,2,55055
5100,1,5115
5101,1,6116
5102,1,7117
5103,1,8118
5104,1,9119
5105,2,12221
5106,2,23232
5107,2,34243
5108,2,45254
5109,2,56265
5110,1,5225
5111,1,6226
5112,1,7227
5113,1,8228
5114,1,9229
5115,0,5115
5116,2,24442
5117,2,35453
5118,2,46464
5119,2,57475
5120,1,5335
5121,1,6336
5122,1,7337
5123,1,8338
5124,1,9339
5125,2,14641
5126,2,25652
5127,2,36663
5128,2,47674
5129,2,58685
5130,1,5445
5131,1,6446
5132,1,7447
5133,1,8448
5134,1,9449
5135,2,15851
5136,2,26862
5137,2,37873
5138,2,48884
5139,2,59895
5140,1,5555
5141,1,6556
5142,1,7557
5143,1,8558
5144,1,9559
5145,4,56265
5146,6,1136311
5147,5,497794
5148,3,99099
5149,4,233332
5150,1,5665
5151,1,6666
5152,1,7667
5153,1,8668
5154,1,9669
5155,6,233332
5156,12,52788725
5157,3,79497
5158,3,91619
5159,4,259952
5160,1,5775
5161,1,6776
5162,1,7777
5163,1,8778
5164,1,9779
5165,6,229922
5166,3,59895
5167,5,583385
5169,4,276672
5170,1,5885
5171,1,6886
5172,1,7887
5173,1,8888
5174,1,9889
5175,4,79497
5176,6,293392
5177,7,2786872
5178,7,12455421
5179,5,595595
5180,1,5995
5181,1,6996
5182,1,7997
5183,1,8998
5184,1,9999
5185,2,11011
5186,2,22022
5187,2,33033
5188,2,44044
5189,2,55055
5190,3,23232
5191,3,45254
5192,3,67276
5193,3,89298
5194,3,112211
5195,2,12221
5196,2,23232
5197,2,34243
5198,2,45254
5199,2,56265
5200,1,5225
5201,1,6226
5202,1,7227
5203,1,8228
5204,1,9229
5205,2,13431
5206,2,24442
5207,2,35453
5208,2,46464
5209,2,57475
5210,1,5335
5211,1,6336
5212,1,7337
5213,1,8338
5214,1,9339
5215,2,14641
5216,2,25652
5217,2,36663
5218,2,47674
5219,2,58685
5220,1,5445
5221,1,6446
5222,1,7447
5223,1,8448
5224,1,9449
5225,0,5225
5226,2,26862
5227,2,37873
5228,2,48884
5229,2,59895
5230,1,5555
5231,1,6556
5232,1,7557
5233,1,8558
5234,1,9559
5235,4,56265
5236,6,1136311
5237,5,497794
5238,3,99099
5239,4,233332
5240,1,5665
5241,1,6666
5242,1,7667
5243,1,8668
5244,1,9669
5245,6,233332
5246,12,52788725
5247,3,79497
5248,3,91619
5249,4,259952
5250,1,5775
5251,1,6776
5252,1,7777
5253,1,8778
5254,1,9779
5255,6,229922
5256,3,59895
5257,5,583385
5259,4,276672
5260,1,5885
5261,1,6886
5262,1,7887
5263,1,8888
5264,1,9889
5265,4,79497
5266,6,293392
5267,7,2786872
5268,7,12455421
5269,5,595595
5270,1,5995
5271,1,6996
5272,1,7997
5273,1,8998
5274,1,9999
5275,2,11011
5276,2,22022
5277,2,33033
5278,2,44044
5279,2,55055
5280,3,23232
5281,3,45254
5282,3,67276
5283,3,89298
5284,3,112211
5285,2,12221
5286,2,23232
5287,2,34243
5288,2,45254
5289,2,56265
5290,3,25652
5291,3,47674
5292,3,69696
5293,21,8813200023188
5294,3,125521
5295,2,13431
5296,1,12221
5297,2,35453
5298,2,46464
5299,2,57475
5300,1,5335
5301,1,6336
5302,1,7337
5303,1,8338
5304,1,9339
5305,2,14641
5306,2,25652
5307,2,36663
5308,2,47674
5309,2,58685
5310,1,5445
5311,1,6446
5312,1,7447
5313,1,8448
5314,1,9449
5315,2,15851
5316,2,26862
5317,2,37873
5318,2,48884
5319,2,59895
5320,1,5555
5321,1,6556
5322,1,7557
5323,1,8558
5324,1,9559
5325,4,56265
5326,6,1136311
5327,5,497794
5328,3,99099
5329,4,233332
5330,1,5665
5331,1,6666
5332,1,7667
5333,1,8668
5334,1,9669
5335,0,5335
5336,12,52788725
5337,3,79497
5338,3,91619
5339,4,259952
5340,1,5775
5341,1,6776
5342,1,7777
5343,1,8778
5344,1,9779
5345,6,229922
5346,3,59895
5347,5,583385
5349,4,276672
5350,1,5885
5351,1,6886
5352,1,7887
5353,1,8888
5354,1,9889
5355,4,79497
5356,6,293392
5357,7,2786872
5358,7,12455421
5359,5,595595
5360,1,5995
5361,1,6996
5362,1,7997
5363,1,8998
5364,1,9999
5365,2,11011
5366,2,22022
5367,2,33033
5368,2,44044
5369,2,55055
5370,3,23232
5371,3,45254
5372,3,67276
5373,3,89298
5374,3,112211
5375,2,12221
5376,2,23232
5377,2,34243
5378,2,45254
5379,2,56265
5380,3,25652
5381,3,47674
5382,3,69696
5383,21,8813200023188
5384,3,125521
5385,2,13431
5386,1,12221
5387,2,35453
5388,2,46464
5389,2,57475
5390,7,1136311
5391,4,99099
5392,5,475574
5393,9,88555588
5394,3,138831
5395,2,14641
5396,2,25652
5397,2,36663
5398,2,47674
5399,2,58685
5400,1,5445
5401,1,6446
5402,1,7447
5403,1,8448
5404,1,9449
5405,2,15851
5406,2,26862
5407,2,37873
5408,2,48884
5409,2,59895
5410,1,5555
5411,1,6556
5412,1,7557
5413,1,8558
5414,1,9559
5415,4,56265
5416,6,1136311
5417,5,497794
5418,3,99099
5419,4,233332
5420,1,5665
5421,1,6666
5422,1,7667
5423,1,8668
5424,1,9669
5425,6,233332
5426,12,52788725
5427,3,79497
5428,3,91619
5429,4,259952
