Initial, Result, Steps
50187, 421113, 2
50188, 531124, 2
50189, 641135, 2
50190, 214401, 3
50191, 434423, 3
50192, 654445, 3
50193, 50193, 0
50194, 1094489, 3
50195, 113201, 2
50196, 223212, 2
50197, 333223, 2
50198, 443234, 2
50199, 553245, 2
50200, 118811, 3
50201, 338833, 3
50202, 558855, 3
50203, 778877, 3
50204, 50204, 0
50205, 114411, 2
50206, 224422, 2
50207, 334433, 2
50208, 444444, 2
50209, 554455, 2
50210, 141031, 3
50211, 361053, 3
50212, 581075, 3
50213, 801097, 3
50214, 1021119, 3
50215, 50215, 0
50216, 235532, 2
50217, 345543, 2
50218, 455554, 2
50219, 565565, 2
50220, 163251, 3
50221, 383273, 3
50222, 603295, 3
50223, 823317, 3
50224, 1043339, 3
50225, 136631, 2
50226, 50226, 0
50227, 356653, 2
50228, 466664, 2
50229, 576675, 2
50230, 185471, 3
50231, 405493, 3
50232, 625515, 3
50233, 845537, 3
50234, 1065559, 3
50235, 147741, 2
50236, 257752, 2
50237, 50237, 0
50238, 477774, 2
50239, 587785, 2
50240, 207691, 3
50241, 427713, 3
50242, 647735, 3
50243, 867757, 3
50244, 1087779, 3
50245, 158851, 2
50246, 268862, 2
50247, 378873, 2
50248, 50248, 0
50249, 598895, 2
50250, 129921, 3
50251, 349943, 3
50252, 569965, 3
50253, 789987, 3
50254, 1010009, 3
50255, 169961, 2
50256, 279972, 2
50257, 389983, 2
50258, 499994, 2
50259, 50259, 0
50260, 152141, 3
50261, 372163, 3
50262, 592185, 3
50263, 812207, 3
50264, 1032229, 3
50265, 181071, 2
50266, 291082, 2
50267, 401093, 2
50268, 511104, 2
50269, 621115, 2
50270, 50270, 0
50271, 394383, 3
50272, 614405, 3
50273, 834427, 3
50274, 1054449, 3
50275, 192181, 2
50276, 302192, 2
50277, 412203, 2
50278, 522214, 2
50279, 632225, 2
50280, 196581, 3
50281, 50281, 0
50282, 636625, 3
50283, 856647, 3
50284, 1076669, 3
50285, 203291, 2
50286, 313302, 2
50287, 423313, 2
50288, 533324, 2
50289, 643335, 2
50290, 218801, 3
50291, 438823, 3
50292, 50292, 0
50293, 878867, 3
50294, 1098889, 3
50295, 115401, 2
50296, 225412, 2
50297, 335423, 2
50298, 445434, 2
50299, 555445, 2
50300, 113311, 3
50301, 333333, 3
50302, 553355, 3
50303, 50303, 0
50304, 993399, 3
50305, 116611, 2
50306, 226622, 2
50307, 336633, 2
50308, 446644, 2
50309, 556655, 2
50310, 135531, 3
50311, 355553, 3
50312, 575575, 3
50313, 795597, 3
50314, 50314, 0
50315, 127721, 2
50316, 237732, 2
50317, 347743, 2
50318, 457754, 2
50319, 567765, 2
50320, 157751, 3
50321, 377773, 3
50322, 597795, 3
50323, 817817, 3
50324, 1037839, 3
50325, 50325, 0
50326, 248842, 2
50327, 358853, 2
50328, 468864, 2
50329, 578875, 2
50330, 179971, 3
50331, 399993, 3
50332, 620015, 3
50333, 840037, 3
50334, 1060059, 3
50335, 149941, 2
50336, 50336, 0
50337, 369963, 2
50338, 479974, 2
50339, 589985, 2
50340, 202191, 3
50341, 422213, 3
50342, 642235, 3
50343, 862257, 3
50344, 1082279, 3
50345, 161051, 2
50346, 271062, 2
50347, 50347, 0
50348, 491084, 2
50349, 601095, 2
50350, 124421, 3
50351, 344443, 3
50352, 564465, 3
50353, 784487, 3
50354, 1004509, 3
50355, 172161, 2
50356, 282172, 2
50357, 392183, 2
50358, 50358, 0
50359, 612205, 2
50360, 146641, 3
50361, 366663, 3
50362, 586685, 3
50363, 806707, 3
50364, 1026729, 3
50365, 183271, 2
50366, 293282, 2
50367, 403293, 2
50368, 513304, 2
50369, 50369, 0
50370, 168861, 3
50371, 388883, 3
50372, 608905, 3
50373, 828927, 3
50374, 1048949, 3
50375, 194381, 2
50376, 304392, 2
50377, 414403, 2
50378, 524414, 2
50379, 634425, 2
50380, 50380, 0
50381, 411103, 3
50382, 631125, 3
50383, 851147, 3
50384, 1071169, 3
50385, 205491, 2
50386, 315502, 2
50387, 425513, 2
50388, 535524, 2
50389, 645535, 2
50390, 213301, 3
50391, 50391, 0
50392, 653345, 3
50393, 873367, 3
50394, 1093389, 3
50395, 117601, 2
50396, 227612, 2
50397, 337623, 2
50398, 447634, 2
50399, 557645, 2
50400, 117711, 3
50401, 337733, 3
50402, 50402, 0
50403, 777777, 3
50404, 997799, 3
50405, 118811, 2
50406, 228822, 2
50407, 338833, 2
50408, 448844, 2
50409, 558855, 2
50410, 139931, 3
50411, 359953, 3
50412, 579975, 3
50413, 50413, 0
50414, 1020019, 3
50415, 129921, 2
50416, 239932, 2
50417, 349943, 2
50418, 459954, 2
50419, 569965, 2
50420, 162151, 3
50421, 382173, 3
50422, 602195, 3
50423, 822217, 3
50424, 50424, 0
50425, 141031, 2
50426, 251042, 2
50427, 361053, 2
50428, 471064, 2
50429, 581075, 2
50430, 184371, 3
50431, 404393, 3
50432, 624415, 3
50433, 844437, 3
50434, 1064459, 3
50435, 50435, 0
50436, 262152, 2
50437, 372163, 2
50438, 482174, 2
50439, 592185, 2
50440, 206591, 3
50441, 426613, 3
50442, 646635, 3
50443, 866657, 3
50444, 1086679, 3
50445, 163251, 2
50446, 50446, 0
50447, 383273, 2
50448, 493284, 2
50449, 603295, 2
50450, 128821, 3
50451, 348843, 3
50452, 568865, 3
50453, 788887, 3
50454, 1008909, 3
50455, 174361, 2
50456, 284372, 2
50457, 50457, 0
50458, 504394, 2
50459, 614405, 2
50460, 151041, 3
50461, 371063, 3
50462, 591085, 3
50463, 811107, 3
50464, 1031129, 3
50465, 185471, 2
50466, 295482, 2
50467, 405493, 2
50468, 50468, 0
50469, 625515, 2
50470, 173261, 3
50471, 393283, 3
50472, 613305, 3
50473, 833327, 3
50474, 1053349, 3
50475, 196581, 2
50476, 306592, 2
50477, 416603, 2
50478, 526614, 2
50479, 50479, 0
50480, 195481, 3
50481, 415503, 3
50482, 635525, 3
50483, 855547, 3
50484, 1075569, 3
50485, 207691, 2
50486, 317702, 2
50487, 427713, 2
50488, 537724, 2
50489, 647735, 2
50490, 50490, 0
50491, 437723, 3
50492, 657745, 3
50493, 877767, 3
50494, 1097789, 3
50495, 119801, 2
50496, 229812, 2
50497, 339823, 2
50498, 449834, 2
50499, 559845, 2
50500, 121121, 3
50501, 50501, 0
50502, 561165, 3
50503, 781187, 3
50504, 1001209, 3
50505, 111111, 2
50506, 221122, 2
50507, 331133, 2
50508, 441144, 2
50509, 551155, 2
50510, 143341, 3
50511, 363363, 3
50512, 50512, 0
50513, 803407, 3
50514, 1023429, 3
50515, 122221, 2
50516, 232232, 2
50517, 342243, 2
50518, 452254, 2
50519, 562265, 2
50520, 165561, 3
50521, 385583, 3
50522, 605605, 3
50523, 50523, 0
50524, 1045649, 3
50525, 133331, 2
50526, 243342, 2
50527, 353353, 2
50528, 463364, 2
50529, 573375, 2
50530, 187781, 3
50531, 407803, 3
50532, 627825, 3
50533, 847847, 3
50534, 50534, 0
50535, 144441, 2
50536, 254452, 2
50537, 364463, 2
50538, 474474, 2
50539, 584485, 2
50540, 111001, 3
50541, 331023, 3
50542, 551045, 3
50543, 771067, 3
50544, 991089, 3
50545, 50545, 0
50546, 265562, 2
50547, 375573, 2
50548, 485584, 2
50549, 595595, 2
50550, 132231, 3
50551, 352253, 3
50552, 572275, 3
50553, 792297, 3
50554, 1012319, 3
50555, 166661, 2
50556, 50556, 0
50557, 386683, 2
50558, 496694, 2
50559, 606705, 2
50560, 154451, 3
50561, 374473, 3
50562, 594495, 3
50563, 814517, 3
50564, 1034539, 3
50565, 177771, 2
50566, 287782, 2
50567, 50567, 0
50568, 507804, 2
50569, 617815, 2
50570, 176671, 3
50571, 396693, 3
50572, 616715, 3
50573, 836737, 3
50574, 1056759, 3
50575, 188881, 2
50576, 298892, 2
50577, 408903, 2
50578, 50578, 0
50579, 628925, 2
50580, 198891, 3
50581, 418913, 3
50582, 638935, 3
50583, 858957, 3
50584, 1078979, 3
50585, 199991, 2
50586, 310002, 2
50587, 420013, 2
50588, 530024, 2
50589, 50589, 0
50590, 221012, 3
50591, 441034, 3
50592, 661056, 3
50593, 881078, 3
50594, 1090100, 2
50595, 111111, 2
50596, 221122, 2
50597, 331133, 2
50598, 441144, 2
50599, 551155, 2
50600, 50600, 0
50601, 345543, 3
50602, 565565, 3
50603, 785587, 3
50604, 1005609, 3
50605, 113311, 2
50606, 223322, 2
50607, 333333, 2
50608, 443344, 2
50609, 553355, 2
50610, 147741, 3
50611, 50611, 0
50612, 587785, 3
50613, 807807, 3
50614, 1027829, 3
50615, 124421, 2
50616, 234432, 2
50617, 344443, 2
50618, 454454, 2
50619, 564465, 2
50620, 169961, 3
50621, 389983, 3
50622, 50622, 0
50623, 830027, 3
50624, 1050049, 3
50625, 135531, 2
50626, 245542, 2
50627, 355553, 2
50628, 465564, 2
50629, 575575, 2
50630, 192181, 3
50631, 412203, 3
50632, 632225, 3
50633, 50633, 0
50634, 1072269, 3
50635, 146641, 2
50636, 256652, 2
50637, 366663, 2
50638, 476674, 2
50639, 586685, 2
50640, 115401, 3
50641, 335423, 3
50642, 555445, 3
50643, 775467, 3
50644, 50644, 0
50645, 157751, 2
50646, 267762, 2
50647, 377773, 2
50648, 487784, 2
50649, 597795, 2
50650, 136631, 3
50651, 356653, 3
50652, 576675, 3
50653, 796697, 3
50654, 1016719, 3
50655, 50655, 0
50656, 278872, 2
50657, 388883, 2
50658, 498894, 2
50659, 608905, 2
50660, 158851, 3
50661, 378873, 3
50662, 598895, 3
50663, 818917, 3
50664, 1038939, 3
50665, 179971, 2
50666, 50666, 0
50667, 399993, 2
50668, 510004, 2
50669, 620015, 2
50670, 181071, 3
50671, 401093, 3
50672, 621115, 3
50673, 841137, 3
50674, 1061159, 3
50675, 191081, 2
50676, 301092, 2
50677, 50677, 0
50678, 521114, 2
50679, 631125, 2
50680, 203291, 3
50681, 423313, 3
50682, 643335, 3
50683, 863357, 3
50684, 1083379, 3
50685, 202191, 2
50686, 312202, 2
50687, 422213, 2
50688, 50688, 0
50689, 642235, 2
50690, 225412, 3
50691, 445434, 3
50692, 665456, 3
50693, 885478, 3
50694, 1092300, 2
50695, 113311, 2
50696, 223322, 2
50697, 333333, 2
50698, 443344, 2
50699, 50699, 0
50700, 129921, 3
50701, 349943, 3
50702, 569965, 3
50703, 789987, 3
50704, 1010009, 3
50705, 115511, 2
50706, 225522, 2
50707, 335533, 2
50708, 445544, 2
50709, 555555, 2
50710, 50710, 0
50711, 372163, 3
50712, 592185, 3
50713, 812207, 3
50714, 1032229, 3
50715, 126621, 2
50716, 236632, 2
50717, 346643, 2
50718, 456654, 2
50719, 566665, 2
50720, 174361, 3
50721, 50721, 0
50722, 614405, 3
50723, 834427, 3
50724, 1054449, 3
50725, 137731, 2
50726, 247742, 2
50727, 357753, 2
50728, 467764, 2
50729, 577775, 2
50730, 196581, 3
50731, 416603, 3
50732, 50732, 0
50733, 856647, 3
50734, 1076669, 3
50735, 148841, 2
50736, 258852, 2
50737, 368863, 2
50738, 478874, 2
50739, 588885, 2
50740, 119801, 3
50741, 339823, 3
50742, 559845, 3
50743, 50743, 0
50744, 999889, 3
50745, 159951, 2
50746, 269962, 2
50747, 379973, 2
50748, 489984, 2
50749, 599995, 2
50750, 141031, 3
50751, 361053, 3
50752, 581075, 3
50753, 801097, 3
50754, 50754, 0
50755, 171061, 2
50756, 281072, 2
50757, 391083, 2
50758, 501094, 2
50759, 611105, 2
50760, 163251, 3
50761, 383273, 3
50762, 603295, 3
50763, 823317, 3
50764, 1043339, 3
50765, 50765, 0
50766, 292182, 2
50767, 402193, 2
50768, 512204, 2
50769, 622215, 2
50770, 185471, 3
50771, 405493, 3
50772, 625515, 3
50773, 845537, 3
50774, 1065559, 3
50775, 193281, 2
50776, 50776, 0
50777, 413303, 2
50778, 523314, 2
50779, 633325, 2
50780, 207691, 3
50781, 427713, 3
50782, 647735, 3
50783, 867757, 3
50784, 1087779, 3
50785, 204391, 2
50786, 314402, 2
50787, 50787, 0
50788, 534424, 2
50789, 644435, 2
50790, 229812, 3
50791, 449834, 3
50792, 669856, 3
50793, 889878, 3
50794, 1094500, 2
50795, 115511, 2
50796, 225522, 2
50797, 335533, 2
50798, 50798, 0
50799, 555555, 2
50800, 124421, 3
50801, 344443, 3
50802, 564465, 3
50803, 784487, 3
50804, 1004509, 3
50805, 117711, 2
50806, 227722, 2
50807, 337733, 2
50808, 447744, 2
50809, 50809, 0
50810, 146641, 3
50811, 366663, 3
50812, 586685, 3
50813, 806707, 3
50814, 1026729, 3
50815, 128821, 2
50816, 238832, 2
50817, 348843, 2
50818, 458854, 2
50819, 568865, 2
50820, 50820, 0
50821, 388883, 3
50822, 608905, 3
50823, 828927, 3
50824, 1048949, 3
50825, 139931, 2
50826, 249942, 2
50827, 359953, 2
50828, 469964, 2
50829, 579975, 2
50830, 191081, 3
50831, 50831, 0
50832, 631125, 3
50833, 851147, 3
50834, 1071169, 3
50835, 151041, 2
50836, 261052, 2
50837, 371063, 2
50838, 481074, 2
50839, 591085, 2
50840, 113311, 3
50841, 333333, 3
50842, 50842, 0
50843, 773377, 3
50844, 993399, 3
50845, 162151, 2
50846, 272162, 2
50847, 382173, 2
50848, 492184, 2
50849, 602195, 2
50850, 135531, 3
50851, 355553, 3
50852, 575575, 3
50853, 50853, 0
50854, 1015619, 3
50855, 173261, 2
50856, 283272, 2
50857, 393283, 2
50858, 503294, 2
50859, 613305, 2
50860, 157751, 3
50861, 377773, 3
50862, 597795, 3
50863, 817817, 3
50864, 50864, 0
50865, 184371, 2
50866, 294382, 2
50867, 404393, 2
50868, 514404, 2
50869, 624415, 2
50870, 179971, 3
50871, 399993, 3
50872, 620015, 3
50873, 840037, 3
50874, 1060059, 3
50875, 50875, 0
50876, 305492, 2
50877, 415503, 2
50878, 525514, 2
50879, 635525, 2
50880, 202191, 3
50881, 422213, 3
50882, 642235, 3
50883, 862257, 3
50884, 1082279, 3
50885, 206591, 2
50886, 50886, 0
50887, 426613, 2
50888, 536624, 2
50889, 646635, 2
50890, 223322, 3
50891, 443344, 3
50892, 663366, 3
50893, 883388, 3
50894, 1096700, 2
50895, 117711, 2
50896, 227722, 2
50897, 50897, 0
50898, 447744, 2
50899, 557755, 2
50900, 128821, 3
50901, 348843, 3
50902, 568865, 3
50903, 788887, 3
50904, 1008909, 3
50905, 119911, 2
50906, 229922, 2
50907, 339933, 2
50908, 50908, 0
50909, 559955, 2
50910, 151041, 3
50911, 371063, 3
50912, 591085, 3
50913, 811107, 3
50914, 1031129, 3
50915, 131021, 2
50916, 241032, 2
50917, 351043, 2
50918, 461054, 2
50919, 50919, 0
50920, 173261, 3
50921, 393283, 3
50922, 613305, 3
50923, 833327, 3
50924, 1053349, 3
50925, 142131, 2
50926, 252142, 2
50927, 362153, 2
50928, 472164, 2
50929, 582175, 2
50930, 50930, 0
50931, 415503, 3
50932, 635525, 3
50933, 855547, 3
50934, 1075569, 3
50935, 153241, 2
50936, 263252, 2
50937, 373263, 2
50938, 483274, 2
50939, 593285, 2
50940, 117711, 3
50941, 50941, 0
50942, 557755, 3
50943, 777777, 3
50944, 997799, 3
50945, 164351, 2
50946, 274362, 2
50947, 384373, 2
50948, 494384, 2
50949, 604395, 2
50950, 139931, 3
50951, 359953, 3
50952, 50952, 0
50953, 799997, 3
50954, 1020019, 3
50955, 175461, 2
50956, 285472, 2
50957, 395483, 2
50958, 505494, 2
50959, 615505, 2
50960, 162151, 3
50961, 382173, 3
50962, 602195, 3
50963, 50963, 0
50964, 1042239, 3
50965, 186571, 2
50966, 296582, 2
50967, 406593, 2
50968, 516604, 2
50969, 626615, 2
50970, 184371, 3
50971, 404393, 3
50972, 624415, 3
50973, 844437, 3
50974, 50974, 0
50975, 197681, 2
50976, 307692, 2
50977, 417703, 2
50978, 527714, 2
50979, 637725, 2
50980, 206591, 3
50981, 426613, 3
50982, 646635, 3
50983, 866657, 3
50984, 1086679, 3
50985, 50985, 0
50986, 318802, 2
50987, 428813, 2
50988, 538824, 2
50989, 648835, 2
50990, 227722, 3
50991, 447744, 3
50992, 667766, 3
50993, 887788, 3
50994, 1098900, 2
50995, 119911, 2
50996, 50996, 0
50997, 339933, 2
50998, 449944, 2
50999, 559955, 2
51000, 132231, 3
51001, 352253, 3
51002, 572275, 3
51003, 792297, 3
51004, 1012319, 3
51005, 121121, 2
51006, 231132, 2
51007, 51007, 0
51008, 451154, 2
51009, 561165, 2
51010, 154451, 3
51011, 374473, 3
51012, 594495, 3
51013, 814517, 3
51014, 1034539, 3
51015, 132231, 2
51016, 242242, 2
51017, 352253, 2
51018, 51018, 0
51019, 572275, 2
51020, 176671, 3
51021, 396693, 3
51022, 616715, 3
51023, 836737, 3
51024, 1056759, 3
51025, 143341, 2
51026, 253352, 2
51027, 363363, 2
51028, 473374, 2
51029, 51029, 0
51030, 198891, 3
51031, 418913, 3
51032, 638935, 3
51033, 858957, 3
51034, 1078979, 3
51035, 154451, 2
51036, 264462, 2
51037, 374473, 2
51038, 484484, 2
51039, 594495, 2
51040, 51040, 0
51041, 341143, 3
51042, 561165, 3
51043, 781187, 3
51044, 1001209, 3
51045, 165561, 2
51046, 275572, 2
51047, 385583, 2
51048, 495594, 2
51049, 605605, 2
51050, 143341, 3
51051, 51051, 0
51052, 583385, 3
51053, 803407, 3
51054, 1023429, 3
51055, 176671, 2
51056, 286682, 2
51057, 396693, 2
51058, 506704, 2
51059, 616715, 2
51060, 165561, 3
51061, 385583, 3
51062, 51062, 0
51063, 825627, 3
51064, 1045649, 3
51065, 187781, 2
51066, 297792, 2
51067, 407803, 2
51068, 517814, 2
51069, 627825, 2
51070, 187781, 3
51071, 407803, 3
51072, 627825, 3
51073, 51073, 0
51074, 1067869, 3
51075, 198891, 2
51076, 308902, 2
51077, 418913, 2
51078, 528924, 2
51079, 638935, 2
51080, 210001, 3
51081, 430023, 3
51082, 650045, 3
51083, 870067, 3
51084, 51084, 0
51085, 111001, 2
51086, 221012, 2
51087, 331023, 2
51088, 441034, 2
51089, 551045, 2
51090, 222222, 3
51091, 442244, 3
51092, 662266, 3
51093, 882288, 3
51094, 1001110, 2
51095, 51095, 0
51096, 231132, 2
51097, 341143, 2
51098, 451154, 2
51099, 561165, 2
51100, 136631, 3
51101, 356653, 3
51102, 576675, 3
51103, 796697, 3
51104, 1016719, 3
51105, 123321, 2
51106, 51106, 0
51107, 343343, 2
51108, 453354, 2
51109, 563365, 2
51110, 158851, 3
51111, 378873, 3
51112, 598895, 3
51113, 818917, 3
51114, 1038939, 3
51115, 134431, 2
51116, 244442, 2
51117, 51117, 0
51118, 464464, 2
51119, 574475, 2
51120, 181071, 3
51121, 401093, 3
51122, 621115, 3
51123, 841137, 3
51124, 1061159, 3
51125, 145541, 2
51126, 255552, 2
51127, 365563, 2
51128, 51128, 0
51129, 585585, 2
51130, 203291, 3
51131, 423313, 3
51132, 643335, 3
51133, 863357, 3
51134, 1083379, 3
51135, 156651, 2
51136, 266662, 2
51137, 376673, 2
51138, 486684, 2
51139, 51139, 0
51140, 125521, 3
51141, 345543, 3
51142, 565565, 3
51143, 785587, 3
51144, 1005609, 3
51145, 167761, 2
51146, 277772, 2
51147, 387783, 2
51148, 497794, 2
51149, 607805, 2
51150, 51150, 0
51151, 367763, 3
51152, 587785, 3
51153, 807807, 3
51154, 1027829, 3
51155, 178871, 2
51156, 288882, 2
51157, 398893, 2
51158, 508904, 2
51159, 618915, 2
51160, 169961, 3
51161, 51161, 0
51162, 610005, 3
51163, 830027, 3
51164, 1050049, 3
51165, 189981, 2
51166, 299992, 2
51167, 410003, 2
51168, 520014, 2
51169, 630025, 2
51170, 192181, 3
51171, 412203, 3
51172, 51172, 0
51173, 852247, 3
51174, 1072269, 3
51175, 201091, 2
51176, 311102, 2
51177, 421113, 2
51178, 531124, 2
51179, 641135, 2
51180, 214401, 3
51181, 434423, 3
51182, 654445, 3
51183, 51183, 0
51184, 1094489, 3
51185, 113201, 2
51186, 223212, 2
51187, 333223, 2
51188, 443234, 2
51189, 553245, 2
51190, 226622, 3
51191, 446644, 3
51192, 666666, 3
51193, 886688, 3
51194, 51194, 0
51195, 123321, 2
51196, 233332, 2
51197, 343343, 2
51198, 453354, 2
51199, 563365, 2
51200, 141031, 3
51201, 361053, 3
51202, 581075, 3
51203, 801097, 3
51204, 1021119, 3
51205, 51205, 0
51206, 235532, 2
51207, 345543, 2
51208, 455554, 2
51209, 565565, 2
51210, 163251, 3
51211, 383273, 3
51212, 603295, 3
51213, 823317, 3
51214, 1043339, 3
51215, 136631, 2
51216, 51216, 0
51217, 356653, 2
51218, 466664, 2
51219, 576675, 2
51220, 185471, 3
51221, 405493, 3
51222, 625515, 3
51223, 845537, 3
51224, 1065559, 3
51225, 147741, 2
51226, 257752, 2
51227, 51227, 0
51228, 477774, 2
51229, 587785, 2
51230, 207691, 3
51231, 427713, 3
51232, 647735, 3
51233, 867757, 3
51234, 1087779, 3
51235, 158851, 2
51236, 268862, 2
51237, 378873, 2
51238, 51238, 0
51239, 598895, 2
51240, 129921, 3
51241, 349943, 3
51242, 569965, 3
51243, 789987, 3
51244, 1010009, 3
51245, 169961, 2
51246, 279972, 2
51247, 389983, 2
51248, 499994, 2
51249, 51249, 0
51250, 152141, 3
51251, 372163, 3
51252, 592185, 3
51253, 812207, 3
51254, 1032229, 3
51255, 181071, 2
51256, 291082, 2
51257, 401093, 2
51258, 511104, 2
51259, 621115, 2
51260, 51260, 0
51261, 394383, 3
51262, 614405, 3
51263, 834427, 3
51264, 1054449, 3
51265, 192181, 2
51266, 302192, 2
51267, 412203, 2
51268, 522214, 2
51269, 632225, 2
51270, 196581, 3
51271, 51271, 0
51272, 636625, 3
51273, 856647, 3
51274, 1076669, 3
51275, 203291, 2
51276, 313302, 2
51277, 423313, 2
51278, 533324, 2
51279, 643335, 2
51280, 218801, 3
51281, 438823, 3
51282, 51282, 0
51283, 878867, 3
51284, 1098889, 3
51285, 115401, 2
51286, 225412, 2
51287, 335423, 2
51288, 445434, 2
51289, 555445, 2
51290, 221122, 3
51291, 441144, 3
51292, 661166, 3
51293, 51293, 0
51294, 1005510, 2
51295, 125521, 2
51296, 235532, 2
51297, 345543, 2
51298, 455554, 2
51299, 565565, 2
51300, 135531, 3
51301, 355553, 3
51302, 575575, 3
51303, 795597, 3
51304, 51304, 0
51305, 127721, 2
51306, 237732, 2
51307, 347743, 2
51308, 457754, 2
51309, 567765, 2
51310, 157751, 3
51311, 377773, 3
51312, 597795, 3
51313, 817817, 3
51314, 1037839, 3
51315, 51315, 0
51316, 248842, 2
51317, 358853, 2
51318, 468864, 2
51319, 578875, 2
51320, 179971, 3
51321, 399993, 3
51322, 620015, 3
51323, 840037, 3
51324, 1060059, 3
51325, 149941, 2
51326, 51326, 0
51327, 369963, 2
51328, 479974, 2
51329, 589985, 2
51330, 202191, 3
51331, 422213, 3
51332, 642235, 3
51333, 862257, 3
51334, 1082279, 3
51335, 161051, 2
51336, 271062, 2
51337, 51337, 0
51338, 491084, 2
51339, 601095, 2
51340, 124421, 3
51341, 344443, 3
51342, 564465, 3
51343, 784487, 3
51344, 1004509, 3
51345, 172161, 2
51346, 282172, 2
51347, 392183, 2
51348, 51348, 0
51349, 612205, 2
51350, 146641, 3
51351, 366663, 3
51352, 586685, 3
51353, 806707, 3
51354, 1026729, 3
51355, 183271, 2
51356, 293282, 2
51357, 403293, 2
51358, 513304, 2
51359, 51359, 0
51360, 168861, 3
51361, 388883, 3
51362, 608905, 3
51363, 828927, 3
51364, 1048949, 3
51365, 194381, 2
51366, 304392, 2
51367, 414403, 2
51368, 524414, 2
51369, 634425, 2
51370, 51370, 0
51371, 411103, 3
51372, 631125, 3
51373, 851147, 3
51374, 1071169, 3
51375, 205491, 2
51376, 315502, 2
51377, 425513, 2
51378, 535524, 2
51379, 645535, 2
51380, 213301, 3
51381, 51381, 0
51382, 653345, 3
51383, 873367, 3
51384, 1093389, 3
51385, 117601, 2
51386, 227612, 2
51387, 337623, 2
51388, 447634, 2
51389, 557645, 2
51390, 225522, 3
51391, 445544, 3
51392, 51392, 0
51393, 885588, 3
51394, 1007710, 2
51395, 127721, 2
51396, 237732, 2
51397, 347743, 2
51398, 457754, 2
51399, 567765, 2
51400, 139931, 3
51401, 359953, 3
51402, 579975, 3
51403, 51403, 0
51404, 1020019, 3
51405, 129921, 2
51406, 239932, 2
51407, 349943, 2
51408, 459954, 2
51409, 569965, 2
51410, 162151, 3
51411, 382173, 3
51412, 602195, 3
51413, 822217, 3
51414, 51414, 0
51415, 141031, 2
51416, 251042, 2
51417, 361053, 2
51418, 471064, 2
51419, 581075, 2
51420, 184371, 3
51421, 404393, 3
51422, 624415, 3
51423, 844437, 3
51424, 1064459, 3
51425, 51425, 0
51426, 262152, 2
51427, 372163, 2
51428, 482174, 2
51429, 592185, 2
51430, 206591, 3
51431, 426613, 3
51432, 646635, 3
51433, 866657, 3
51434, 1086679, 3
51435, 163251, 2
51436, 51436, 0
51437, 383273, 2
51438, 493284, 2
51439, 603295, 2
51440, 128821, 3
51441, 348843, 3
51442, 568865, 3
51443, 788887, 3
51444, 1008909, 3
51445, 174361, 2
51446, 284372, 2
51447, 51447, 0
51448, 504394, 2
51449, 614405, 2
51450, 151041, 3
51451, 371063, 3
51452, 591085, 3
51453, 811107, 3
51454, 1031129, 3
51455, 185471, 2
51456, 295482, 2
51457, 405493, 2
51458, 51458, 0
51459, 625515, 2
51460, 173261, 3
51461, 393283, 3
51462, 613305, 3
51463, 833327, 3
51464, 1053349, 3
51465, 196581, 2
51466, 306592, 2
51467, 416603, 2
51468, 526614, 2
51469, 51469, 0
51470, 195481, 3
51471, 415503, 3
51472, 635525, 3
51473, 855547, 3
51474, 1075569, 3
51475, 207691, 2
51476, 317702, 2
51477, 427713, 2
51478, 537724, 2
51479, 647735, 2
51480, 51480, 0
51481, 437723, 3
51482, 657745, 3
51483, 877767, 3
51484, 1097789, 3
51485, 119801, 2
51486, 229812, 2
51487, 339823, 2
51488, 449834, 2
51489, 559845, 2
51490, 229922, 3
51491, 51491, 0
51492, 669966, 3
51493, 889988, 3
51494, 1009910, 2
51495, 129921, 2
51496, 239932, 2
51497, 349943, 2
51498, 459954, 2
51499, 569965, 2
51500, 143341, 3
51501, 363363, 3
51502, 51502, 0
51503, 803407, 3
51504, 1023429, 3
51505, 122221, 2
51506, 232232, 2
51507, 342243, 2
51508, 452254, 2
51509, 562265, 2
51510, 165561, 3
51511, 385583, 3
51512, 605605, 3
51513, 51513, 0
51514, 1045649, 3
51515, 133331, 2
51516, 243342, 2
51517, 353353, 2
51518, 463364, 2
51519, 573375, 2
51520, 187781, 3
51521, 407803, 3
51522, 627825, 3
51523, 847847, 3
51524, 51524, 0
51525, 144441, 2
51526, 254452, 2
51527, 364463, 2
51528, 474474, 2
51529, 584485, 2
51530, 111001, 3
51531, 331023, 3
51532, 551045, 3
51533, 771067, 3
51534, 991089, 3
51535, 51535, 0
51536, 265562, 2
51537, 375573, 2
51538, 485584, 2
51539, 595595, 2
51540, 132231, 3
51541, 352253, 3
51542, 572275, 3
51543, 792297, 3
51544, 1012319, 3
51545, 166661, 2
51546, 51546, 0
51547, 386683, 2
51548, 496694, 2
51549, 606705, 2
51550, 154451, 3
51551, 374473, 3
51552, 594495, 3
51553, 814517, 3
51554, 1034539, 3
51555, 177771, 2
51556, 287782, 2
51557, 51557, 0
51558, 507804, 2
51559, 617815, 2
51560, 176671, 3
51561, 396693, 3
51562, 616715, 3
51563, 836737, 3
51564, 1056759, 3
51565, 188881, 2
51566, 298892, 2
51567, 408903, 2
51568, 51568, 0
51569, 628925, 2
51570, 198891, 3
51571, 418913, 3
51572, 638935, 3
51573, 858957, 3
