Initial, Result, Steps
2911, 4103, 1
2912, 5104, 1
2913, 6105, 1
2914, 7106, 1
2915, 2915, 0
2916, 9108, 1
2917, 10109, 1
2918, 11110, 1
2919, 12111, 1
2920, 3212, 1
2921, 4213, 1
2922, 5214, 1
2923, 6215, 1
2924, 7216, 1
2925, 8217, 1
2926, 2926, 0
2927, 10219, 1
2928, 11220, 1
2929, 12221, 1
2930, 3322, 1
2931, 4323, 1
2932, 5324, 1
2933, 6325, 1
2934, 7326, 1
2935, 8327, 1
2936, 9328, 1
2937, 2937, 0
2938, 11330, 1
2939, 12331, 1
2940, 3432, 1
2941, 4433, 1
2942, 5434, 1
2943, 6435, 1
2944, 7436, 1
2945, 8437, 1
2946, 9438, 1
2947, 10439, 1
2948, 2948, 0
2949, 12441, 1
2950, 3542, 1
2951, 4543, 1
2952, 5544, 1
2953, 6545, 1
2954, 7546, 1
2955, 8547, 1
2956, 9548, 1
2957, 10549, 1
2958, 11550, 1
2959, 2959, 0
2960, 3652, 1
2961, 4653, 1
2962, 5654, 1
2963, 6655, 1
2964, 7656, 1
2965, 8657, 1
2966, 9658, 1
2967, 10659, 1
2968, 11660, 1
2969, 12661, 1
2970, 2970, 0
2971, 4763, 1
2972, 5764, 1
2973, 6765, 1
2974, 7766, 1
2975, 8767, 1
2976, 9768, 1
2977, 10769, 1
2978, 11770, 1
2979, 12771, 1
2980, 3872, 1
2981, 2981, 0
2982, 5874, 1
2983, 6875, 1
2984, 7876, 1
2985, 8877, 1
2986, 9878, 1
2987, 10879, 1
2988, 11880, 1
2989, 12881, 1
2990, 3982, 1
2991, 4983, 1
2992, 2992, 0
2993, 6985, 1
2994, 7986, 1
2995, 8987, 1
2996, 9988, 1
2997, 10989, 1
2998, 11990, 1
2999, 12991, 1
3000, 3003, 1
3001, 4004, 1
3002, 5005, 1
3003, 3003, 0
3004, 7007, 1
3005, 8008, 1
3006, 9009, 1
3007, 10010, 1
3008, 11011, 1
3009, 12012, 1
3010, 3113, 1
3011, 4114, 1
3012, 5115, 1
3013, 6116, 1
3014, 3014, 0
3015, 8118, 1
3016, 9119, 1
3017, 10120, 1
3018, 11121, 1
3019, 12122, 1
3020, 3223, 1
3021, 4224, 1
3022, 5225, 1
3023, 6226, 1
3024, 7227, 1
3025, 3025, 0
3026, 9229, 1
3027, 10230, 1
3028, 11231, 1
3029, 12232, 1
3030, 3333, 1
3031, 4334, 1
3032, 5335, 1
3033, 6336, 1
3034, 7337, 1
3035, 8338, 1
3036, 3036, 0
3037, 10340, 1
3038, 11341, 1
3039, 12342, 1
3040, 3443, 1
3041, 4444, 1
3042, 5445, 1
3043, 6446, 1
3044, 7447, 1
3045, 8448, 1
3046, 9449, 1
3047, 3047, 0
3048, 11451, 1
3049, 12452, 1
3050, 3553, 1
3051, 4554, 1
3052, 5555, 1
3053, 6556, 1
3054, 7557, 1
3055, 8558, 1
3056, 9559, 1
3057, 10560, 1
3058, 3058, 0
3059, 12562, 1
3060, 3663, 1
3061, 4664, 1
3062, 5665, 1
3063, 6666, 1
3064, 7667, 1
3065, 8668, 1
3066, 9669, 1
3067, 10670, 1
3068, 11671, 1
3069, 3069, 0
3070, 3773, 1
3071, 4774, 1
3072, 5775, 1
3073, 6776, 1
3074, 7777, 1
3075, 8778, 1
3076, 9779, 1
3077, 10780, 1
3078, 11781, 1
3079, 12782, 1
3080, 3080, 0
3081, 4884, 1
3082, 5885, 1
3083, 6886, 1
3084, 7887, 1
3085, 8888, 1
3086, 9889, 1
3087, 10890, 1
3088, 11891, 1
3089, 12892, 1
3090, 3993, 1
3091, 3091, 0
3092, 5995, 1
3093, 6996, 1
3094, 7997, 1
3095, 8998, 1
3096, 9999, 1
3097, 11000, 1
3098, 12001, 1
3099, 13002, 1
3100, 3113, 1
3101, 4114, 1
3102, 3102, 0
3103, 6116, 1
3104, 7117, 1
3105, 8118, 1
3106, 9119, 1
3107, 10120, 1
3108, 11121, 1
3109, 12122, 1
3110, 3223, 1
3111, 4224, 1
3112, 5225, 1
3113, 3113, 0
3114, 7227, 1
3115, 8228, 1
3116, 9229, 1
3117, 10230, 1
3118, 11231, 1
3119, 12232, 1
3120, 3333, 1
3121, 4334, 1
3122, 5335, 1
3123, 6336, 1
3124, 3124, 0
3125, 8338, 1
3126, 9339, 1
3127, 10340, 1
3128, 11341, 1
3129, 12342, 1
3130, 3443, 1
3131, 4444, 1
3132, 5445, 1
3133, 6446, 1
3134, 7447, 1
3135, 3135, 0
3136, 9449, 1
3137, 10450, 1
3138, 11451, 1
3139, 12452, 1
3140, 3553, 1
3141, 4554, 1
3142, 5555, 1
3143, 6556, 1
3144, 7557, 1
3145, 8558, 1
3146, 3146, 0
3147, 10560, 1
3148, 11561, 1
3149, 12562, 1
3150, 3663, 1
3151, 4664, 1
3152, 5665, 1
3153, 6666, 1
3154, 7667, 1
3155, 8668, 1
3156, 9669, 1
3157, 3157, 0
3158, 11671, 1
3159, 12672, 1
3160, 3773, 1
3161, 4774, 1
3162, 5775, 1
3163, 6776, 1
3164, 7777, 1
3165, 8778, 1
3166, 9779, 1
3167, 10780, 1
3168, 3168, 0
3169, 12782, 1
3170, 3883, 1
3171, 4884, 1
3172, 5885, 1
3173, 6886, 1
3174, 7887, 1
3175, 8888, 1
3176, 9889, 1
3177, 10890, 1
3178, 11891, 1
3179, 3179, 0
3180, 3993, 1
3181, 4994, 1
3182, 5995, 1
3183, 6996, 1
3184, 7997, 1
3185, 8998, 1
3186, 9999, 1
3187, 11000, 1
3188, 12001, 1
3189, 13002, 1
3190, 3190, 0
3191, 5104, 1
3192, 6105, 1
3193, 7106, 1
3194, 8107, 1
3195, 9108, 1
3196, 10109, 1
3197, 11110, 1
3198, 12111, 1
3199, 13112, 1
3200, 3223, 1
3201, 3201, 0
3202, 5225, 1
3203, 6226, 1
3204, 7227, 1
3205, 8228, 1
3206, 9229, 1
3207, 10230, 1
3208, 11231, 1
3209, 12232, 1
3210, 3333, 1
3211, 4334, 1
3212, 3212, 0
3213, 6336, 1
3214, 7337, 1
3215, 8338, 1
3216, 9339, 1
3217, 10340, 1
3218, 11341, 1
3219, 12342, 1
3220, 3443, 1
3221, 4444, 1
3222, 5445, 1
3223, 3223, 0
3224, 7447, 1
3225, 8448, 1
3226, 9449, 1
3227, 10450, 1
3228, 11451, 1
3229, 12452, 1
3230, 3553, 1
3231, 4554, 1
3232, 5555, 1
3233, 6556, 1
3234, 3234, 0
3235, 8558, 1
3236, 9559, 1
3237, 10560, 1
3238, 11561, 1
3239, 12562, 1
3240, 3663, 1
3241, 4664, 1
3242, 5665, 1
3243, 6666, 1
3244, 7667, 1
3245, 3245, 0
3246, 9669, 1
3247, 10670, 1
3248, 11671, 1
3249, 12672, 1
3250, 3773, 1
3251, 4774, 1
3252, 5775, 1
3253, 6776, 1
3254, 7777, 1
3255, 8778, 1
3256, 3256, 0
3257, 10780, 1
3258, 11781, 1
3259, 12782, 1
3260, 3883, 1
3261, 4884, 1
3262, 5885, 1
3263, 6886, 1
3264, 7887, 1
3265, 8888, 1
3266, 9889, 1
3267, 3267, 0
3268, 11891, 1
3269, 12892, 1
3270, 3993, 1
3271, 4994, 1
3272, 5995, 1
3273, 6996, 1
3274, 7997, 1
3275, 8998, 1
3276, 9999, 1
3277, 11000, 1
3278, 3278, 0
3279, 13002, 1
3280, 4103, 1
3281, 5104, 1
3282, 6105, 1
3283, 7106, 1
3284, 8107, 1
3285, 9108, 1
3286, 10109, 1
3287, 11110, 1
3288, 12111, 1
3289, 3289, 0
3290, 4213, 1
3291, 5214, 1
3292, 6215, 1
3293, 7216, 1
3294, 8217, 1
3295, 9218, 1
3296, 10219, 1
3297, 11220, 1
3298, 12221, 1
3299, 13222, 1
3300, 3300, 0
3301, 4334, 1
3302, 5335, 1
3303, 6336, 1
3304, 7337, 1
3305, 8338, 1
3306, 9339, 1
3307, 10340, 1
3308, 11341, 1
3309, 12342, 1
3310, 3443, 1
3311, 3311, 0
3312, 5445, 1
3313, 6446, 1
3314, 7447, 1
3315, 8448, 1
3316, 9449, 1
3317, 10450, 1
3318, 11451, 1
3319, 12452, 1
3320, 3553, 1
3321, 4554, 1
3322, 3322, 0
3323, 6556, 1
3324, 7557, 1
3325, 8558, 1
3326, 9559, 1
3327, 10560, 1
3328, 11561, 1
3329, 12562, 1
3330, 3663, 1
3331, 4664, 1
3332, 5665, 1
3333, 3333, 0
3334, 7667, 1
3335, 8668, 1
3336, 9669, 1
3337, 10670, 1
3338, 11671, 1
3339, 12672, 1
3340, 3773, 1
3341, 4774, 1
3342, 5775, 1
3343, 6776, 1
3344, 3344, 0
3345, 8778, 1
3346, 9779, 1
3347, 10780, 1
3348, 11781, 1
3349, 12782, 1
3350, 3883, 1
3351, 4884, 1
3352, 5885, 1
3353, 6886, 1
3354, 7887, 1
3355, 3355, 0
3356, 9889, 1
3357, 10890, 1
3358, 11891, 1
3359, 12892, 1
3360, 3993, 1
3361, 4994, 1
3362, 5995, 1
3363, 6996, 1
3364, 7997, 1
3365, 8998, 1
3366, 3366, 0
3367, 11000, 1
3368, 12001, 1
3369, 13002, 1
3370, 4103, 1
3371, 5104, 1
3372, 6105, 1
3373, 7106, 1
3374, 8107, 1
3375, 9108, 1
3376, 10109, 1
3377, 3377, 0
3378, 12111, 1
3379, 13112, 1
3380, 4213, 1
3381, 5214, 1
3382, 6215, 1
3383, 7216, 1
3384, 8217, 1
3385, 9218, 1
3386, 10219, 1
3387, 11220, 1
3388, 3388, 0
3389, 13222, 1
3390, 4323, 1
3391, 5324, 1
3392, 6325, 1
3393, 7326, 1
3394, 8327, 1
3395, 9328, 1
3396, 10329, 1
3397, 11330, 1
3398, 12331, 1
3399, 3399, 0
3400, 3443, 1
3401, 4444, 1
3402, 5445, 1
3403, 6446, 1
3404, 7447, 1
3405, 8448, 1
3406, 9449, 1
3407, 10450, 1
3408, 11451, 1
3409, 12452, 1
3410, 3410, 0
3411, 4554, 1
3412, 5555, 1
3413, 6556, 1
3414, 7557, 1
3415, 8558, 1
3416, 9559, 1
3417, 10560, 1
3418, 11561, 1
3419, 12562, 1
3420, 3663, 1
3421, 3421, 0
3422, 5665, 1
3423, 6666, 1
3424, 7667, 1
3425, 8668, 1
3426, 9669, 1
3427, 10670, 1
3428, 11671, 1
3429, 12672, 1
3430, 3773, 1
3431, 4774, 1
3432, 3432, 0
3433, 6776, 1
3434, 7777, 1
3435, 8778, 1
3436, 9779, 1
3437, 10780, 1
3438, 11781, 1
3439, 12782, 1
3440, 3883, 1
3441, 4884, 1
3442, 5885, 1
3443, 3443, 0
3444, 7887, 1
3445, 8888, 1
3446, 9889, 1
3447, 10890, 1
3448, 11891, 1
3449, 12892, 1
3450, 3993, 1
3451, 4994, 1
3452, 5995, 1
3453, 6996, 1
3454, 3454, 0
3455, 8998, 1
3456, 9999, 1
3457, 11000, 1
3458, 12001, 1
3459, 13002, 1
3460, 4103, 1
3461, 5104, 1
3462, 6105, 1
3463, 7106, 1
3464, 8107, 1
3465, 3465, 0
3466, 10109, 1
3467, 11110, 1
3468, 12111, 1
3469, 13112, 1
3470, 4213, 1
3471, 5214, 1
3472, 6215, 1
3473, 7216, 1
3474, 8217, 1
3475, 9218, 1
3476, 3476, 0
3477, 11220, 1
3478, 12221, 1
3479, 13222, 1
3480, 4323, 1
3481, 5324, 1
3482, 6325, 1
3483, 7326, 1
3484, 8327, 1
3485, 9328, 1
3486, 10329, 1
3487, 3487, 0
3488, 12331, 1
3489, 13332, 1
3490, 4433, 1
3491, 5434, 1
3492, 6435, 1
3493, 7436, 1
3494, 8437, 1
3495, 9438, 1
3496, 10439, 1
3497, 11440, 1
3498, 3498, 0
3499, 13442, 1
3500, 3553, 1
3501, 4554, 1
3502, 5555, 1
3503, 6556, 1
3504, 7557, 1
3505, 8558, 1
3506, 9559, 1
3507, 10560, 1
3508, 11561, 1
3509, 3509, 0
3510, 3663, 1
3511, 4664, 1
3512, 5665, 1
3513, 6666, 1
3514, 7667, 1
3515, 8668, 1
3516, 9669, 1
3517, 10670, 1
3518, 11671, 1
3519, 12672, 1
3520, 3520, 0
3521, 4774, 1
3522, 5775, 1
3523, 6776, 1
3524, 7777, 1
3525, 8778, 1
3526, 9779, 1
3527, 10780, 1
3528, 11781, 1
3529, 12782, 1
3530, 3883, 1
3531, 3531, 0
3532, 5885, 1
3533, 6886, 1
3534, 7887, 1
3535, 8888, 1
3536, 9889, 1
3537, 10890, 1
3538, 11891, 1
3539, 12892, 1
3540, 3993, 1
3541, 4994, 1
3542, 3542, 0
3543, 6996, 1
3544, 7997, 1
3545, 8998, 1
3546, 9999, 1
3547, 11000, 1
3548, 12001, 1
3549, 13002, 1
3550, 4103, 1
3551, 5104, 1
3552, 6105, 1
3553, 3553, 0
3554, 8107, 1
3555, 9108, 1
3556, 10109, 1
3557, 11110, 1
3558, 12111, 1
3559, 13112, 1
3560, 4213, 1
3561, 5214, 1
3562, 6215, 1
3563, 7216, 1
3564, 3564, 0
3565, 9218, 1
3566, 10219, 1
3567, 11220, 1
3568, 12221, 1
3569, 13222, 1
3570, 4323, 1
3571, 5324, 1
3572, 6325, 1
3573, 7326, 1
3574, 8327, 1
3575, 3575, 0
3576, 10329, 1
3577, 11330, 1
3578, 12331, 1
3579, 13332, 1
3580, 4433, 1
3581, 5434, 1
3582, 6435, 1
3583, 7436, 1
3584, 8437, 1
3585, 9438, 1
3586, 3586, 0
3587, 11440, 1
3588, 12441, 1
3589, 13442, 1
3590, 4543, 1
3591, 5544, 1
3592, 6545, 1
3593, 7546, 1
3594, 8547, 1
3595, 9548, 1
3596, 10549, 1
3597, 3597, 0
3598, 12551, 1
3599, 13552, 1
3600, 3663, 1
3601, 4664, 1
3602, 5665, 1
3603, 6666, 1
3604, 7667, 1
3605, 8668, 1
3606, 9669, 1
3607, 10670, 1
3608, 3608, 0
3609, 12672, 1
3610, 3773, 1
3611, 4774, 1
3612, 5775, 1
3613, 6776, 1
3614, 7777, 1
3615, 8778, 1
3616, 9779, 1
3617, 10780, 1
3618, 11781, 1
3619, 3619, 0
3620, 3883, 1
3621, 4884, 1
3622, 5885, 1
3623, 6886, 1
3624, 7887, 1
3625, 8888, 1
3626, 9889, 1
3627, 10890, 1
3628, 11891, 1
3629, 12892, 1
3630, 3630, 0
3631, 4994, 1
3632, 5995, 1
3633, 6996, 1
3634, 7997, 1
3635, 8998, 1
3636, 9999, 1
3637, 11000, 1
3638, 12001, 1
3639, 13002, 1
3640, 4103, 1
3641, 3641, 0
3642, 6105, 1
3643, 7106, 1
3644, 8107, 1
3645, 9108, 1
3646, 10109, 1
3647, 11110, 1
3648, 12111, 1
3649, 13112, 1
3650, 4213, 1
3651, 5214, 1
3652, 3652, 0
3653, 7216, 1
3654, 8217, 1
3655, 9218, 1
3656, 10219, 1
3657, 11220, 1
3658, 12221, 1
3659, 13222, 1
3660, 4323, 1
3661, 5324, 1
3662, 6325, 1
3663, 3663, 0
3664, 8327, 1
3665, 9328, 1
3666, 10329, 1
3667, 11330, 1
3668, 12331, 1
3669, 13332, 1
3670, 4433, 1
3671, 5434, 1
3672, 6435, 1
3673, 7436, 1
3674, 3674, 0
3675, 9438, 1
3676, 10439, 1
3677, 11440, 1
3678, 12441, 1
3679, 13442, 1
3680, 4543, 1
3681, 5544, 1
3682, 6545, 1
3683, 7546, 1
3684, 8547, 1
3685, 3685, 0
3686, 10549, 1
3687, 11550, 1
3688, 12551, 1
3689, 13552, 1
3690, 4653, 1
3691, 5654, 1
3692, 6655, 1
3693, 7656, 1
3694, 8657, 1
3695, 9658, 1
3696, 3696, 0
3697, 11660, 1
3698, 12661, 1
3699, 13662, 1
3700, 3773, 1
3701, 4774, 1
3702, 5775, 1
3703, 6776, 1
3704, 7777, 1
3705, 8778, 1
3706, 9779, 1
3707, 3707, 0
3708, 11781, 1
3709, 12782, 1
3710, 3883, 1
3711, 4884, 1
3712, 5885, 1
3713, 6886, 1
3714, 7887, 1
3715, 8888, 1
3716, 9889, 1
3717, 10890, 1
3718, 3718, 0
3719, 12892, 1
3720, 3993, 1
3721, 4994, 1
3722, 5995, 1
3723, 6996, 1
3724, 7997, 1
3725, 8998, 1
3726, 9999, 1
3727, 11000, 1
3728, 12001, 1
3729, 3729, 0
3730, 4103, 1
3731, 5104, 1
3732, 6105, 1
3733, 7106, 1
3734, 8107, 1
3735, 9108, 1
3736, 10109, 1
3737, 11110, 1
3738, 12111, 1
3739, 13112, 1
3740, 3740, 0
3741, 5214, 1
3742, 6215, 1
3743, 7216, 1
3744, 8217, 1
3745, 9218, 1
3746, 10219, 1
3747, 11220, 1
3748, 12221, 1
3749, 13222, 1
3750, 4323, 1
3751, 3751, 0
3752, 6325, 1
3753, 7326, 1
3754, 8327, 1
3755, 9328, 1
3756, 10329, 1
3757, 11330, 1
3758, 12331, 1
3759, 13332, 1
3760, 4433, 1
3761, 5434, 1
3762, 3762, 0
3763, 7436, 1
3764, 8437, 1
3765, 9438, 1
3766, 10439, 1
3767, 11440, 1
3768, 12441, 1
3769, 13442, 1
3770, 4543, 1
3771, 5544, 1
3772, 6545, 1
3773, 3773, 0
3774, 8547, 1
3775, 9548, 1
3776, 10549, 1
3777, 11550, 1
3778, 12551, 1
3779, 13552, 1
3780, 4653, 1
3781, 5654, 1
3782, 6655, 1
3783, 7656, 1
3784, 3784, 0
3785, 9658, 1
3786, 10659, 1
3787, 11660, 1
3788, 12661, 1
3789, 13662, 1
3790, 4763, 1
3791, 5764, 1
3792, 6765, 1
3793, 7766, 1
3794, 8767, 1
3795, 3795, 0
3796, 10769, 1
3797, 11770, 1
3798, 12771, 1
3799, 13772, 1
3800, 3883, 1
3801, 4884, 1
3802, 5885, 1
3803, 6886, 1
3804, 7887, 1
3805, 8888, 1
3806, 3806, 0
3807, 10890, 1
3808, 11891, 1
3809, 12892, 1
3810, 3993, 1
3811, 4994, 1
3812, 5995, 1
3813, 6996, 1
3814, 7997, 1
3815, 8998, 1
3816, 9999, 1
3817, 3817, 0
3818, 12001, 1
3819, 13002, 1
3820, 4103, 1
3821, 5104, 1
3822, 6105, 1
3823, 7106, 1
3824, 8107, 1
3825, 9108, 1
3826, 10109, 1
3827, 11110, 1
3828, 3828, 0
3829, 13112, 1
3830, 4213, 1
3831, 5214, 1
3832, 6215, 1
3833, 7216, 1
3834, 8217, 1
3835, 9218, 1
3836, 10219, 1
3837, 11220, 1
3838, 12221, 1
3839, 3839, 0
3840, 4323, 1
3841, 5324, 1
3842, 6325, 1
3843, 7326, 1
3844, 8327, 1
3845, 9328, 1
3846, 10329, 1
3847, 11330, 1
3848, 12331, 1
3849, 13332, 1
3850, 3850, 0
3851, 5434, 1
3852, 6435, 1
3853, 7436, 1
3854, 8437, 1
3855, 9438, 1
3856, 10439, 1
3857, 11440, 1
3858, 12441, 1
3859, 13442, 1
3860, 4543, 1
3861, 3861, 0
3862, 6545, 1
3863, 7546, 1
3864, 8547, 1
3865, 9548, 1
3866, 10549, 1
3867, 11550, 1
3868, 12551, 1
3869, 13552, 1
3870, 4653, 1
3871, 5654, 1
3872, 3872, 0
3873, 7656, 1
3874, 8657, 1
3875, 9658, 1
3876, 10659, 1
3877, 11660, 1
3878, 12661, 1
3879, 13662, 1
3880, 4763, 1
3881, 5764, 1
3882, 6765, 1
3883, 3883, 0
3884, 8767, 1
3885, 9768, 1
3886, 10769, 1
3887, 11770, 1
3888, 12771, 1
3889, 13772, 1
3890, 4873, 1
3891, 5874, 1
3892, 6875, 1
3893, 7876, 1
3894, 3894, 0
3895, 9878, 1
3896, 10879, 1
3897, 11880, 1
3898, 12881, 1
3899, 13882, 1
3900, 3993, 1
3901, 4994, 1
3902, 5995, 1
3903, 6996, 1
3904, 7997, 1
3905, 3905, 0
3906, 9999, 1
3907, 11000, 1
3908, 12001, 1
3909, 13002, 1
3910, 4103, 1
3911, 5104, 1
3912, 6105, 1
3913, 7106, 1
3914, 8107, 1
3915, 9108, 1
3916, 3916, 0
3917, 11110, 1
3918, 12111, 1
3919, 13112, 1
3920, 4213, 1
3921, 5214, 1
3922, 6215, 1
3923, 7216, 1
3924, 8217, 1
3925, 9218, 1
3926, 10219, 1
3927, 3927, 0
3928, 12221, 1
3929, 13222, 1
3930, 4323, 1
3931, 5324, 1
3932, 6325, 1
3933, 7326, 1
3934, 8327, 1
3935, 9328, 1
3936, 10329, 1
3937, 11330, 1
3938, 3938, 0
3939, 13332, 1
3940, 4433, 1
3941, 5434, 1
3942, 6435, 1
3943, 7436, 1
3944, 8437, 1
3945, 9438, 1
3946, 10439, 1
3947, 11440, 1
3948, 12441, 1
3949, 3949, 0
3950, 4543, 1
3951, 5544, 1
3952, 6545, 1
3953, 7546, 1
3954, 8547, 1
3955, 9548, 1
3956, 10549, 1
3957, 11550, 1
3958, 12551, 1
3959, 13552, 1
3960, 3960, 0
3961, 5654, 1
3962, 6655, 1
3963, 7656, 1
3964, 8657, 1
3965, 9658, 1
3966, 10659, 1
3967, 11660, 1
3968, 12661, 1
3969, 13662, 1
3970, 4763, 1
3971, 3971, 0
3972, 6765, 1
3973, 7766, 1
3974, 8767, 1
3975, 9768, 1
3976, 10769, 1
3977, 11770, 1
3978, 12771, 1
3979, 13772, 1
3980, 4873, 1
3981, 5874, 1
3982, 3982, 0
3983, 7876, 1
3984, 8877, 1
3985, 9878, 1
3986, 10879, 1
3987, 11880, 1
3988, 12881, 1
3989, 13882, 1
3990, 4983, 1
3991, 5984, 1
3992, 6985, 1
3993, 3993, 0
3994, 8987, 1
3995, 9988, 1
3996, 10989, 1
3997, 11990, 1
3998, 12991, 1
3999, 13992, 1
4000, 4004, 1
4001, 5005, 1
4002, 6006, 1
4003, 7007, 1
4004, 4004, 0
4005, 9009, 1
4006, 10010, 1
4007, 11011, 1
4008, 12012, 1
4009, 13013, 1
4010, 4114, 1
4011, 5115, 1
4012, 6116, 1
4013, 7117, 1
4014, 8118, 1
4015, 4015, 0
4016, 10120, 1
4017, 11121, 1
4018, 12122, 1
4019, 13123, 1
4020, 4224, 1
4021, 5225, 1
4022, 6226, 1
4023, 7227, 1
4024, 8228, 1
4025, 9229, 1
4026, 4026, 0
4027, 11231, 1
4028, 12232, 1
4029, 13233, 1
4030, 4334, 1
4031, 5335, 1
4032, 6336, 1
4033, 7337, 1
4034, 8338, 1
4035, 9339, 1
4036, 10340, 1
4037, 4037, 0
4038, 12342, 1
4039, 13343, 1
4040, 4444, 1
4041, 5445, 1
4042, 6446, 1
4043, 7447, 1
4044, 8448, 1
4045, 9449, 1
4046, 10450, 1
4047, 11451, 1
4048, 4048, 0
4049, 13453, 1
4050, 4554, 1
4051, 5555, 1
4052, 6556, 1
4053, 7557, 1
4054, 8558, 1
4055, 9559, 1
4056, 10560, 1
4057, 11561, 1
4058, 12562, 1
4059, 4059, 0
4060, 4664, 1
4061, 5665, 1
4062, 6666, 1
4063, 7667, 1
4064, 8668, 1
4065, 9669, 1
4066, 10670, 1
4067, 11671, 1
4068, 12672, 1
4069, 13673, 1
4070, 4070, 0
4071, 5775, 1
4072, 6776, 1
4073, 7777, 1
4074, 8778, 1
4075, 9779, 1
4076, 10780, 1
4077, 11781, 1
4078, 12782, 1
4079, 13783, 1
4080, 4884, 1
4081, 4081, 0
4082, 6886, 1
4083, 7887, 1
4084, 8888, 1
4085, 9889, 1
4086, 10890, 1
4087, 11891, 1
4088, 12892, 1
4089, 13893, 1
4090, 4994, 1
4091, 5995, 1
4092, 4092, 0
4093, 7997, 1
4094, 8998, 1
4095, 9999, 1
4096, 11000, 1
4097, 12001, 1
4098, 13002, 1
4099, 14003, 1
4100, 4114, 1
4101, 5115, 1
4102, 6116, 1
4103, 4103, 0
4104, 8118, 1
4105, 9119, 1
4106, 10120, 1
4107, 11121, 1
4108, 12122, 1
4109, 13123, 1
4110, 4224, 1
4111, 5225, 1
4112, 6226, 1
4113, 7227, 1
4114, 4114, 0
4115, 9229, 1
4116, 10230, 1
4117, 11231, 1
4118, 12232, 1
4119, 13233, 1
4120, 4334, 1
4121, 5335, 1
4122, 6336, 1
4123, 7337, 1
4124, 8338, 1
4125, 4125, 0
4126, 10340, 1
4127, 11341, 1
4128, 12342, 1
4129, 13343, 1
4130, 4444, 1
4131, 5445, 1
4132, 6446, 1
4133, 7447, 1
4134, 8448, 1
4135, 9449, 1
4136, 4136, 0
4137, 11451, 1
4138, 12452, 1
4139, 13453, 1
4140, 4554, 1
4141, 5555, 1
4142, 6556, 1
4143, 7557, 1
4144, 8558, 1
4145, 9559, 1
4146, 10560, 1
4147, 4147, 0
4148, 12562, 1
4149, 13563, 1
4150, 4664, 1
4151, 5665, 1
4152, 6666, 1
4153, 7667, 1
4154, 8668, 1
4155, 9669, 1
4156, 10670, 1
4157, 11671, 1
4158, 4158, 0
4159, 13673, 1
4160, 4774, 1
4161, 5775, 1
4162, 6776, 1
4163, 7777, 1
4164, 8778, 1
4165, 9779, 1
4166, 10780, 1
4167, 11781, 1
4168, 12782, 1
4169, 4169, 0
4170, 4884, 1
4171, 5885, 1
4172, 6886, 1
4173, 7887, 1
4174, 8888, 1
4175, 9889, 1
4176, 10890, 1
4177, 11891, 1
4178, 12892, 1
4179, 13893, 1
4180, 4180, 0
4181, 5995, 1
4182, 6996, 1
4183, 7997, 1
4184, 8998, 1
4185, 9999, 1
4186, 11000, 1
4187, 12001, 1
4188, 13002, 1
4189, 14003, 1
4190, 5104, 1
4191, 4191, 0
4192, 7106, 1
4193, 8107, 1
4194, 9108, 1
4195, 10109, 1
4196, 11110, 1
4197, 12111, 1
4198, 13112, 1
4199, 14113, 1
4200, 4224, 1
4201, 5225, 1
4202, 4202, 0
4203, 7227, 1
4204, 8228, 1
4205, 9229, 1
4206, 10230, 1
4207, 11231, 1
4208, 12232, 1
4209, 13233, 1
4210, 4334, 1
4211, 5335, 1
4212, 6336, 1
4213, 4213, 0
4214, 8338, 1
4215, 9339, 1
4216, 10340, 1
4217, 11341, 1
4218, 12342, 1
4219, 13343, 1
4220, 4444, 1
4221, 5445, 1
4222, 6446, 1
4223, 7447, 1
4224, 4224, 0
4225, 9449, 1
4226, 10450, 1
4227, 11451, 1
4228, 12452, 1
4229, 13453, 1
4230, 4554, 1
4231, 5555, 1
4232, 6556, 1
4233, 7557, 1
4234, 8558, 1
4235, 4235, 0
4236, 10560, 1
4237, 11561, 1
4238, 12562, 1
4239, 13563, 1
4240, 4664, 1
4241, 5665, 1
4242, 6666, 1
4243, 7667, 1
4244, 8668, 1
4245, 9669, 1
4246, 4246, 0
4247, 11671, 1
4248, 12672, 1
4249, 13673, 1
4250, 4774, 1
4251, 5775, 1
4252, 6776, 1
4253, 7777, 1
4254, 8778, 1
4255, 9779, 1
4256, 10780, 1
4257, 4257, 0
4258, 12782, 1
4259, 13783, 1
4260, 4884, 1
4261, 5885, 1
4262, 6886, 1
4263, 7887, 1
4264, 8888, 1
4265, 9889, 1
4266, 10890, 1
4267, 11891, 1
4268, 4268, 0
4269, 13893, 1
4270, 4994, 1
4271, 5995, 1
4272, 6996, 1
4273, 7997, 1
4274, 8998, 1
4275, 9999, 1
4276, 11000, 1
4277, 12001, 1
4278, 13002, 1
4279, 4279, 0
4280, 5104, 1
4281, 6105, 1
4282, 7106, 1
4283, 8107, 1
4284, 9108, 1
4285, 10109, 1
4286, 11110, 1
4287, 12111, 1
4288, 13112, 1
4289, 14113, 1
4290, 4290, 0
4291, 6215, 1
4292, 7216, 1
4293, 8217, 1
4294, 9218, 1
4295, 10219, 1
4296, 11220, 1
4297, 12221, 1
4298, 13222, 1
4299, 14223, 1
4300, 4334, 1
4301, 4301, 0
4302, 6336, 1
4303, 7337, 1
4304, 8338, 1
4305, 9339, 1
4306, 10340, 1
4307, 11341, 1
4308, 12342, 1
